TID,Type,Value,Count,IsSelect
154101,3,0,661500,0
154102,3,0,42525,0
154103,3,0,661500,0
154104,3,0,661500,0
154105,3,0,130410,0
154106,3,0,838553,0
154107,3,0,42525,0
154108,3,0,130410,0
154109,3,0,1257320,0
154110,3,0,65790,0
154111,3,0,43860,0
154112,3,0,201756,0
154113,3,0,29240,0
154114,3,0,1257320,0
154115,3,0,42525,0
154116,3,0,18900,0
154117,3,0,1257320,0
154118,3,0,1678376,0
154119,3,0,43860,0
154120,3,0,65790,0
154121,3,0,230833,0
154122,3,0,65790,0
154123,3,0,1678376,0
154124,3,0,29240,0
154125,3,0,1023400,0
154126,3,0,1257320,0
154127,3,0,65790,0
154128,3,0,1678376,0
154129,3,0,43860,0
154130,3,0,1257320,0
154131,3,0,201756,0
154132,3,0,1678376,0
154133,3,0,65790,0
154134,3,0,43860,0
154135,3,0,43860,0
154136,3,0,43860,0
154137,3,0,29240,0
154138,3,0,43860,0
154139,3,0,1678376,0
154140,3,0,903258,0
154141,3,0,65790,0
154142,3,0,114444,0
154143,3,0,2187152,0
154144,3,0,114444,0
154145,3,0,1678376,0
154146,3,0,1678376,0
154147,3,0,201756,0
154148,3,0,903258,0
154149,3,0,2187152,0
154150,3,0,65790,0
154151,3,0,1257320,0
154152,3,0,201756,0
154153,3,0,65790,0
154154,3,0,789480,0
154155,3,0,1678376,0
154156,3,0,65790,0
154157,3,0,114444,0
154158,3,0,1678376,0
154159,3,0,1678376,0
154160,3,0,114444,0
154161,3,0,1678376,0
154162,3,0,114444,0
154163,3,0,114444,0
154164,3,0,2187152,0
154165,3,0,2187152,0
154166,3,0,492732,0
154167,3,0,1678376,0
154168,3,0,2187152,0
154169,3,0,492732,0
154170,3,0,1678376,0
154171,3,0,2187152,0
154172,3,0,114444,0
154173,3,0,114444,0
154174,3,0,2187152,0
154175,3,0,97902,0
154176,3,0,78165,0
154177,3,0,114444,0
154178,3,0,1678376,0
154179,3,0,114444,0
154180,3,0,117248,0
154181,3,0,78165,0
154182,3,0,2371005,0
154183,3,0,2371005,0
154184,3,0,599265,0
154185,3,0,599265,0
154186,3,0,3168288,0
154187,3,0,3168288,0
154188,3,0,114444,0
154189,3,0,2371005,0
154190,3,0,367376,0
154191,3,0,2371005,0
154192,3,0,3168288,0
154193,3,0,117248,0
154194,3,0,2371005,0
154195,3,0,599265,0
154196,3,0,117248,0
154197,3,0,3168288,0
154198,3,0,117248,0
154199,3,0,114444,0
154200,3,0,3168288,0
154201,3,0,367376,0
154202,3,0,117248,0
154203,3,0,367376,0
154204,3,0,117248,0
154205,3,0,599265,0
154206,3,0,28350,0
154207,3,0,28350,0
154208,3,0,28350,0
154209,3,0,78165,0
154210,3,0,78165,0
154211,3,0,78165,0
155000,3,0,87366,0
155001,3,0,953082,0
155002,3,0,953082,0
155003,3,0,47654,0
155004,3,0,552788,0
155005,3,0,61511,0
155006,3,0,1107195,0
155007,3,0,276799,0
155008,3,0,61511,0
155009,3,0,276799,0
155010,3,0,1107195,0
155011,3,0,67281,0
155012,3,0,1345616,0
155013,3,0,67281,0
155014,3,0,1345616,0
155015,3,0,1345616,0
155016,3,0,63603,0
155017,3,0,1272053,0
155018,3,0,63603,0
155019,3,0,381616,0
155020,3,0,63603,0
155021,3,0,286212,0
155022,3,0,63961,0
155023,3,0,741948,0
155024,3,0,63961,0
155025,3,0,741948,0
155026,3,0,1112923,0
155027,3,0,794235,0
155028,3,0,690984,0
155029,3,0,794235,0
155030,3,0,794235,0
155031,3,0,794235,0
155032,3,0,178703,0
155033,3,0,794235,0
155034,3,0,794235,0
155035,3,0,690984,0
155036,3,0,794235,0
155037,3,0,794235,0
155038,3,0,39712,0
155039,3,0,992794,0
155040,3,0,690984,0
155041,3,0,39712,0
155042,3,0,794235,0
155043,3,0,178703,0
155044,3,0,79424,0
155045,3,0,794235,0
155046,3,0,178703,0
155047,3,0,794235,0
155048,3,0,79424,0
155049,3,0,794235,0
155050,3,0,794235,0
155051,3,0,794235,0
155052,3,0,690984,0
155053,3,0,794235,0
155054,3,0,794235,0
155055,3,0,178703,0
155056,3,0,460656,0
155057,3,0,794235,0
155058,3,0,794235,0
155059,3,0,794235,0
155060,3,0,794235,0
155061,3,0,794235,0
155062,3,0,794235,0
155063,3,0,794235,0
155064,3,0,178703,0
155065,3,0,39712,0
155066,3,0,39712,0
155067,3,0,690984,0
155068,3,0,794235,0
155069,3,0,178703,0
155070,3,0,794235,0
155071,3,0,102518,0
155072,3,0,922662,0
155073,3,0,891907,0
155074,3,0,230666,0
155075,3,0,230666,0
155076,3,0,922662,0
155077,3,0,922662,0
155078,3,0,922662,0
155079,3,0,922662,0
155080,3,0,922662,0
155081,3,0,922662,0
155082,3,0,922662,0
155083,3,0,891907,0
155084,3,0,230666,0
155085,3,0,922662,0
155086,3,0,51259,0
155087,3,0,51259,0
155088,3,0,922662,0
155089,3,0,51259,0
155090,3,0,922662,0
155091,3,0,307554,0
155092,3,0,922662,0
155093,3,0,891907,0
155094,3,0,922662,0
155095,3,0,51259,0
155096,3,0,922662,0
155097,3,0,922662,0
155098,3,0,922662,0
155099,3,0,922662,0
155100,3,0,594605,0
155101,3,0,922662,0
155102,3,0,230666,0
155103,3,0,764785,0
155104,3,0,51259,0
155105,3,0,922662,0
155106,3,0,328058,0
155107,3,0,230666,0
155108,3,0,922662,0
155109,3,0,922662,0
155110,3,0,922662,0
155111,3,0,1121347,0
155112,3,0,252303,0
155113,3,0,358831,0
155114,3,0,1121347,0
155115,3,0,252303,0
155116,3,0,1121347,0
155117,3,0,358831,0
155118,3,0,1121347,0
155119,3,0,56067,0
155120,3,0,1121347,0
155121,3,0,975571,0
155122,3,0,56067,0
155123,3,0,252303,0
155124,3,0,56067,0
155125,3,0,1121347,0
155126,3,0,1121347,0
155127,3,0,1121347,0
155128,3,0,56067,0
155129,3,0,1121347,0
155130,3,0,1121347,0
155131,3,0,1121347,0
155132,3,0,975571,0
155133,3,0,1121347,0
155134,3,0,56067,0
155135,3,0,1121347,0
155136,3,0,252303,0
155137,3,0,1121347,0
155138,3,0,56067,0
155139,3,0,1121347,0
155140,3,0,252303,0
155141,3,0,1121347,0
155142,3,0,1121347,0
155143,3,0,975571,0
155144,3,0,252303,0
155145,3,0,1121347,0
155146,3,0,56067,0
155147,3,0,1121347,0
155148,3,0,1121347,0
155149,3,0,56067,0
155150,3,0,238510,0
155151,3,0,1060044,0
155152,3,0,53002,0
155153,3,0,922239,0
155154,3,0,1060044,0
155155,3,0,1060044,0
155156,3,0,1060044,0
155157,3,0,1060044,0
155158,3,0,1060044,0
155159,3,0,1060044,0
155160,3,0,238510,0
155161,3,0,53002,0
155162,3,0,53002,0
155163,3,0,1060044,0
155164,3,0,1060044,0
155165,3,0,614826,0
155166,3,0,238510,0
155167,3,0,238510,0
155168,3,0,1060044,0
155169,3,0,53002,0
155170,3,0,922239,0
155171,3,0,1060044,0
155172,3,0,1060044,0
155173,3,0,53002,0
155174,3,0,238510,0
155175,3,0,238510,0
155176,3,0,1060044,0
155177,3,0,53002,0
155178,3,0,1060044,0
155179,3,0,1060044,0
155180,3,0,1060044,0
155181,3,0,53002,0
155182,3,0,922239,0
155183,3,0,1060044,0
155184,3,0,1060044,0
155185,3,0,614826,0
155186,3,0,53002,0
155187,3,0,1060044,0
155188,3,0,1060044,0
155189,3,0,922239,0
155190,3,0,1060044,0
155191,3,0,1060044,0
155192,3,0,614826,0
155193,3,0,1060044,0
155194,3,0,238510,0
155195,3,0,53002,0
155196,3,0,1060044,0
155197,3,0,959416,0
155198,3,0,959416,0
155199,3,0,927436,0
155200,3,0,959416,0
155201,3,0,959416,0
155202,3,0,959416,0
155203,3,0,959416,0
155204,3,0,239854,0
155205,3,0,959416,0
155206,3,0,959416,0
155207,3,0,239854,0
155208,3,0,53301,0
155209,3,0,959416,0
155210,3,0,959416,0
155211,3,0,341126,0
155212,3,0,959416,0
155213,3,0,959416,0
155214,3,0,959416,0
155215,3,0,959416,0
155216,3,0,959416,0
155217,3,0,53301,0
155218,3,0,959416,0
155219,3,0,239854,0
155220,3,0,959416,0
155221,3,0,959416,0
155222,3,0,959416,0
155223,3,0,53301,0
155224,3,0,927436,0
155225,3,0,959416,0
155226,3,0,959416,0
155227,3,0,959416,0
155228,3,0,53301,0
155229,3,0,618290,0
155230,3,0,239854,0
155231,3,0,959416,0
155232,3,0,239854,0
155233,3,0,959416,0
155234,3,0,239854,0
155235,3,0,53301,0
155236,3,0,959416,0
155237,3,0,959416,0
155238,3,0,53301,0
155239,3,0,53301,0
155240,3,0,959416,0
155241,3,0,959416,0
155242,3,0,959416,0
155243,3,0,959416,0
155244,3,0,959416,0
155245,3,0,959416,0
155246,3,0,959416,0
155247,3,0,927436,0
155248,3,0,927436,0
155249,3,0,618290,0
155250,3,0,927436,0
155251,3,0,927436,0
155252,3,0,2283072,0
155253,3,0,203040,0
155254,3,0,3528384,0
155255,3,0,636192,0
155256,3,0,446688,0
155257,3,0,203040,0
155258,3,0,636192,0
155259,3,0,1092000,0
155260,3,0,1092000,0
155261,3,0,204750,0
155262,3,0,655200,0
155263,3,0,204750,0
155264,3,0,655200,0
155265,3,0,655200,0
155266,3,0,94080,0
155267,3,0,135360,0
155268,3,0,135360,0
155269,3,0,135360,0
155270,3,0,136500,0
155271,3,0,136500,0
155272,3,0,136500,0
161001,3,0,1,0
161002,3,0,11000,0
161003,3,0,12750,0
161004,3,0,11000,0
161005,3,0,1,0
161006,3,0,1,0
161007,3,0,64350,0
161008,3,0,64350,0
161009,3,0,57038,0
161010,3,0,1,0
161011,3,0,1,0
161012,3,0,315900,0
161013,3,0,218700,0
161014,3,0,267300,0
161015,3,0,1,0
161016,3,0,1,0
161017,3,0,1560000,0
161018,3,0,714210,0
161019,3,0,140963,0
161020,3,0,1,0
161021,3,0,1,0
161022,3,0,461768,0
161023,3,0,342714,0
161024,3,0,30990,0
161025,3,0,1,0
161030,3,0,564480,0
161031,3,0,564480,0
161032,3,0,176400,0
161033,3,0,564480,0
161034,3,0,1241856,0
161035,3,0,564480,0
161036,3,0,176400,0
161037,3,0,564480,0
161038,3,0,176400,0
161039,3,0,564480,0
161040,3,0,564480,0
161041,3,0,564480,0
161042,3,0,1241856,0
161043,3,0,564480,0
161044,3,0,176400,0
161045,3,0,564480,0
161046,3,0,564480,0
161047,3,0,564480,0
161048,3,0,564480,0
161049,3,0,176400,0
161050,3,0,1245293,0
161051,3,0,622646,0
161055,3,0,3300,0
161056,3,0,3300,0
161057,3,0,19305,0
161058,3,0,19305,0
161059,3,0,94770,0
161060,3,0,80190,0
161061,3,0,468000,0
161062,3,0,214263,0
161063,3,0,461768,0
161064,3,0,342714,0
161065,3,0,30990,0
161066,3,0,1,0
161067,3,0,1,0
161068,3,0,658560,0
161069,3,0,658560,0
161070,3,0,658560,0
161071,3,0,658560,0
161072,3,0,658560,0
161073,3,0,658560,0
170001,3,0,8000,0
170002,3,0,2175920,0
170003,3,0,8000,0
170004,3,0,2175920,0
170012,3,0,2175920,0
170014,3,0,2175920,0
170016,3,0,2175920,0
170018,3,0,2175920,0
170020,3,0,2175920,0
191001,3,0,275105,0
193001,3,0,875105,0
193002,3,0,875105,0
193003,3,0,875105,0
193004,3,0,545608,0
193005,3,0,613809,0
193006,3,0,682010,0
193007,3,0,545608,0
193008,3,0,613809,0
193009,3,0,682010,0
193010,3,0,545608,0
193011,3,0,545608,0
193012,3,0,545608,0
193013,3,0,899168,0
193014,3,0,899168,0
193015,3,0,899168,0
193016,3,0,580608,0
193017,3,0,653184,0
193018,3,0,725760,0
193019,3,0,580608,0
193020,3,0,653184,0
193021,3,0,725760,0
193022,3,0,580608,0
193023,3,0,580608,0
193024,3,0,580608,0
193025,3,0,924215,0
193026,3,0,924215,0
193027,3,0,924215,0
193028,3,0,617040,0
193029,3,0,694170,0
193030,3,0,771300,0
193031,3,0,617040,0
193032,3,0,694170,0
193033,3,0,771300,0
193034,3,0,617040,0
193035,3,0,617040,0
193036,3,0,617040,0
193037,3,0,950257,0
193038,3,0,950257,0
193039,3,0,950257,0
193040,3,0,654920,0
193041,3,0,736785,0
193042,3,0,818650,0
193043,3,0,654920,0
193044,3,0,736785,0
193045,3,0,818650,0
193046,3,0,654920,0
193047,3,0,654920,0
193048,3,0,654920,0
193049,3,0,977323,0
193050,3,0,977323,0
193051,3,0,977323,0
193052,3,0,694288,0
193053,3,0,781074,0
193054,3,0,867860,0
193055,3,0,694288,0
193056,3,0,781074,0
193057,3,0,867860,0
193058,3,0,694288,0
193059,3,0,694288,0
193060,3,0,694288,0
193061,3,0,1005422,0
193062,3,0,1005422,0
193063,3,0,1005422,0
193064,3,0,735160,0
193065,3,0,827055,0
193066,3,0,918950,0
193067,3,0,735160,0
193068,3,0,827055,0
193069,3,0,918950,0
193070,3,0,735160,0
193071,3,0,735160,0
193072,3,0,735160,0
193073,3,0,1034578,0
193074,3,0,1034578,0
193075,3,0,1034578,0
193076,3,0,777568,0
193077,3,0,874764,0
193078,3,0,971960,0
193079,3,0,777568,0
193080,3,0,874764,0
193081,3,0,971960,0
193082,3,0,777568,0
193083,3,0,777568,0
193084,3,0,777568,0
193085,3,0,1064811,0
193086,3,0,1064811,0
193087,3,0,1064811,0
193088,3,0,821544,0
193089,3,0,924237,0
193090,3,0,1026930,0
193091,3,0,821544,0
193092,3,0,924237,0
193093,3,0,1026930,0
193094,3,0,821544,0
193095,3,0,821544,0
193096,3,0,821544,0
193097,3,0,1096134,0
193098,3,0,1096134,0
193099,3,0,1096134,0
193100,3,0,867104,0
193101,3,0,975492,0
193102,3,0,1083880,0
193103,3,0,867104,0
193104,3,0,975492,0
193105,3,0,1083880,0
193106,3,0,867104,0
193107,3,0,867104,0
193108,3,0,867104,0
193109,3,0,628573,0
193110,3,0,628573,0
193111,3,0,628573,0
193112,3,0,914288,0
193113,3,0,1028574,0
193114,3,0,1142860,0
193115,3,0,914288,0
193116,3,0,1028574,0
193117,3,0,1142860,0
193118,3,0,914288,0
193119,3,0,914288,0
193120,3,0,914288,0
194001,3,0,213678,0
194002,3,0,213678,0
194003,3,0,213678,0
194004,3,0,414405,0
194005,3,0,815860,0
194006,3,0,1165514,0
194007,3,0,414405,0
194008,3,0,815860,0
194009,3,0,1165514,0
194010,3,0,725209,0
194011,3,0,725209,0
194012,3,0,725209,0
194013,3,0,219621,0
194014,3,0,219621,0
194015,3,0,219621,0
194016,3,0,425932,0
194017,3,0,838553,0
194018,3,0,1197932,0
194019,3,0,425932,0
194020,3,0,838553,0
194021,3,0,1197932,0
194022,3,0,745380,0
194023,3,0,745380,0
194024,3,0,745380,0
194025,3,0,241749,0
194026,3,0,241749,0
194027,3,0,241749,0
194028,3,0,468845,0
194029,3,0,923039,0
194030,3,0,1318626,0
194031,3,0,468845,0
194032,3,0,923039,0
194033,3,0,1318626,0
194034,3,0,820479,0
194035,3,0,820479,0
194036,3,0,820479,0
194037,3,0,254065,0
194038,3,0,254065,0
194039,3,0,254065,0
194040,3,0,492732,0
194041,3,0,970065,0
194042,3,0,1385807,0
194043,3,0,492732,0
194044,3,0,970065,0
194045,3,0,1385807,0
194046,3,0,862280,0
194047,3,0,862280,0
194048,3,0,862280,0
194049,3,0,260601,0
194050,3,0,260601,0
194051,3,0,260601,0
194052,3,0,505408,0
194053,3,0,995022,0
194054,3,0,1421460,0
194055,3,0,505408,0
194056,3,0,995022,0
194057,3,0,1421460,0
194058,3,0,884464,0
194059,3,0,884464,0
194060,3,0,884464,0
195001,3,0,479136,0
195002,3,0,479136,0
195003,3,0,479136,0
195004,3,0,294853,0
195005,3,0,294853,0
195006,3,0,294853,0
195007,3,0,294853,0
195008,3,0,294853,0
195009,3,0,294853,0
195010,3,0,368566,0
195011,3,0,368566,0
195012,3,0,368566,0
195013,3,0,489541,0
195014,3,0,489541,0
195015,3,0,489541,0
195016,3,0,301256,0
195017,3,0,301256,0
195018,3,0,301256,0
195019,3,0,301256,0
195020,3,0,301256,0
195021,3,0,301256,0
195022,3,0,376570,0
195023,3,0,376570,0
195024,3,0,376570,0
195025,3,0,536751,0
195026,3,0,536751,0
195027,3,0,536751,0
195028,3,0,330308,0
195029,3,0,330308,0
195030,3,0,330308,0
195031,3,0,330308,0
195032,3,0,330308,0
195033,3,0,330308,0
195034,3,0,412886,0
195035,3,0,412886,0
195036,3,0,412886,0
195037,3,0,587530,0
195038,3,0,587530,0
195039,3,0,587530,0
195040,3,0,361557,0
195041,3,0,361557,0
195042,3,0,361557,0
195043,3,0,361557,0
195044,3,0,361557,0
195045,3,0,361557,0
195046,3,0,451946,0
195047,3,0,451946,0
195048,3,0,451946,0
195049,3,0,722334,0
195050,3,0,722334,0
195051,3,0,722334,0
195052,3,0,444513,0
195053,3,0,444513,0
195054,3,0,444513,0
195055,3,0,444513,0
195056,3,0,444513,0
195057,3,0,444513,0
195058,3,0,555641,0
195059,3,0,555641,0
195060,3,0,555641,0
350001,2,0,20,0
350002,2,0,20,0
350003,2,0,10,0
350004,2,0,60,0
350005,2,0,100,0
350006,2,0,10,0
350007,2,0,210,0
350008,2,0,10,0
350009,2,0,420,0
350010,2,0,210,0
350011,2,0,1250,0
350012,2,0,580,0
350013,2,0,40,0
350014,2,0,940,0
350015,2,0,940,0
350016,2,0,80,0
350017,2,0,40,0
350018,2,0,5010,0
350019,2,0,1810,0
350020,2,0,2720,0
350021,2,0,20,0
350022,2,0,10,0
350023,2,0,60,0
350024,2,0,40,0
350025,2,0,60,0
350026,2,0,10,0
350027,2,0,20,0
350028,2,0,30,0
350029,2,0,100,0
350030,2,0,10,0
350031,2,0,90,0
350032,2,0,90,0
350033,2,0,90,0
350034,2,0,290,0
350035,2,0,70,0
350036,2,0,10,0
350037,2,0,210,0
350038,2,0,210,0
350039,2,0,240,0
350040,2,0,150,0
350041,2,0,140,0
350042,2,0,140,0
350043,2,0,10,0
350044,2,0,410,0
350045,2,0,10,0
350046,2,0,290,0
350047,2,0,10,0
350048,2,0,410,0
350049,2,0,250,0
350050,2,0,250,0
350051,2,0,500,0
350052,2,0,270,0
350053,2,0,10,0
350054,2,0,250,0
350055,2,0,210,0
350056,2,0,140,0
350057,2,0,20,0
350058,2,0,280,0
350059,2,0,150,0
350060,2,0,140,0
350061,2,0,140,0
350062,2,0,20,0
350063,2,0,140,0
350064,2,0,80,0
350065,2,0,130,0
350066,2,0,20,0
350067,2,0,770,0
350068,2,0,770,0
350069,2,0,50,0
350070,2,0,3760,0
350071,2,0,50,0
350072,2,0,970,0
350073,2,0,200,0
350074,2,0,80,0
350075,2,0,390,0
350076,2,0,390,0
350077,2,0,80,0
350078,2,0,600,0
350079,2,0,30,0
350080,2,0,390,0
350081,2,0,80,0
350082,2,0,390,0
350083,2,0,1160,0
350084,2,0,2910,0
350085,2,0,630,0
350086,2,0,630,0
350087,2,0,330,0
350088,2,0,630,0
350089,2,0,630,0
350090,2,0,630,0
350091,2,0,60,0
350092,2,0,30,0
350093,2,0,30,0
350094,2,0,2680,0
350095,2,0,670,0
350096,2,0,30,0
350097,2,0,60,0
350098,2,0,630,0
350099,2,0,670,0
350100,2,0,30,0
350101,2,0,1050,0
350102,2,0,670,0
350103,2,0,670,0
350104,2,0,60,0
350105,2,0,60,0
350106,2,0,30,0
350107,2,0,60,0
350108,2,0,670,0
350109,2,0,30,0
350110,2,0,670,0
350111,2,0,30,0
350112,2,0,1610,0
350113,2,0,60,0
350114,2,0,3100,0
350115,2,0,1670,0
350116,2,0,1670,0
350117,2,0,100,0
350118,2,0,1610,0
350119,2,0,1670,0
350120,2,0,2700,0
350121,2,0,340,0
350122,2,0,30,0
350123,2,0,30,0
350124,2,0,1350,0
350125,2,0,2700,0
350126,2,0,40,0
350127,2,0,3010,0
350128,2,0,1430,0
350129,2,0,40,0
350130,2,0,70,0
350131,2,0,40,0
350132,2,0,3020,0
350133,2,0,910,0
350134,2,0,3630,0
350135,2,0,2860,0
350136,2,0,2720,0
350137,2,0,2420,0
350138,2,0,40,0
350139,2,0,4010,0
350140,2,0,2420,0
350141,2,0,80,0
350142,2,0,1810,0
350143,2,0,2860,0
350144,2,0,2420,0
350145,2,0,80,0
350146,2,0,80,0
350147,2,0,40,0
350148,2,0,40,0
350149,2,0,40,0
350150,2,0,2860,0
350151,2,0,80,0
350152,2,0,10,0
350153,2,0,10,0
350154,2,0,270,0
350155,2,0,500,0
350156,2,0,150,0
350157,2,0,1910,0
350158,2,0,2700,0
350159,2,0,2230,0
350160,2,0,10,0
350161,2,0,10,0
350162,2,0,10,0
350163,2,0,40,0
350164,2,0,40,0
350165,2,0,40,0
350166,2,0,10,0
350167,2,0,10,0
350168,2,0,40,0
350169,2,0,10,0
350170,2,0,110,0
350171,2,0,110,0
350172,2,0,110,0
350173,2,0,40,0
350174,2,0,50,0
350175,2,0,50,0
350176,2,0,50,0
350177,2,0,50,0
351001,2,0,15970,0
351002,2,0,7700,0
351003,2,0,7700,0
351004,2,0,15970,0
351005,2,0,130,0
351006,2,0,1250,0
351007,2,0,7810,0
351008,2,0,6580,0
351009,2,0,270,0
351010,2,0,6870,0
351011,2,0,720,0
351012,2,0,780,0
351013,2,0,160,0
351014,2,0,160,0
351015,2,0,15820,0
351016,2,0,15880,0
351017,2,0,11930,0
351018,2,0,18680,0
351019,2,0,18680,0
351020,2,0,7440,0
351021,2,0,2540,0
351022,2,0,2540,0
351023,2,0,120,0
351024,2,0,2540,0
351025,2,0,2540,0
351026,2,0,2540,0
351027,2,0,2540,0
351028,2,0,90,0
351029,2,0,5200,0
351030,2,0,170,0
351031,2,0,90,0
351032,2,0,90,0
351033,2,0,10650,0
351034,2,0,26610,0
351035,2,0,10650,0
351036,2,0,80,0
351037,2,0,4390,0
351038,2,0,460,0
351039,2,0,90,0
351040,2,0,5200,0
351041,2,0,5200,0
351042,2,0,170,0
351043,2,0,8920,0
351044,2,0,4390,0
351045,2,0,2810,0
351046,2,0,6580,0
351047,2,0,4390,0
351048,2,0,3130,0
351049,2,0,4390,0
351050,2,0,4390,0
351051,2,0,4390,0
351052,2,0,4390,0
351053,2,0,100,0
351054,2,0,7330,0
351055,2,0,4580,0
351056,2,0,480,0
351057,2,0,3130,0
351058,2,0,4580,0
351059,2,0,7330,0
351060,2,0,100,0
351061,2,0,1960,0
351062,2,0,480,0
351063,2,0,4580,0
351064,2,0,5070,0
351065,2,0,100,0
351066,2,0,5070,0
351067,2,0,200,0
351068,2,0,6080,0
351069,2,0,2090,0
351070,2,0,5070,0
351071,2,0,200,0
351072,2,0,6080,0
351073,2,0,2090,0
351074,2,0,6080,0
351075,2,0,2090,0
351076,2,0,100,0
351077,2,0,6080,0
351078,2,0,5070,0
351079,2,0,3940,0
351080,2,0,10540,0
351081,2,0,5270,0
351082,2,0,520,0
351083,2,0,2170,0
351084,2,0,5270,0
351085,2,0,5270,0
351086,2,0,110,0
351087,2,0,100,0
351088,2,0,100,0
351089,2,0,2170,0
351090,2,0,620,0
351091,2,0,9300,0
351092,2,0,10540,0
351093,2,0,5270,0
351094,2,0,540,0
351095,2,0,6020,0
351096,2,0,2480,0
351097,2,0,110,0
351098,2,0,3830,0
351099,2,0,540,0
351100,2,0,3830,0
351101,2,0,3830,0
351102,2,0,3830,0
351103,2,0,210,0
351104,2,0,3830,0
351105,2,0,3830,0
351106,2,0,540,0
351107,2,0,1580,0
351108,2,0,210,0
351109,2,0,3830,0
351110,2,0,110,0
351111,2,0,110,0
351112,2,0,110,0
351113,2,0,6020,0
351114,2,0,6020,0
351115,2,0,3830,0
351116,2,0,3830,0
351117,2,0,3830,0
351118,2,0,540,0
351119,2,0,540,0
351120,2,0,2480,0
351121,2,0,220,0
351122,2,0,2340,0
351123,2,0,5680,0
351124,2,0,5680,0
351125,2,0,670,0
351126,2,0,9080,0
351127,2,0,5680,0
351128,2,0,670,0
351129,2,0,5680,0
351130,2,0,670,0
351131,2,0,2340,0
351132,2,0,5680,0
351133,2,0,670,0
351134,2,0,2340,0
351135,2,0,1670,0
351136,2,0,3740,0
351137,2,0,110,0
351138,2,0,5680,0
351139,2,0,5680,0
351140,2,0,690,0
351141,2,0,16570,0
351142,2,0,15640,0
351143,2,0,10310,0
351144,2,0,120,0
351145,2,0,10310,0
351146,2,0,14170,0
351147,2,0,14170,0
351148,2,0,14170,0
351149,2,0,10310,0
351150,2,0,720,0
351151,2,0,5640,0
351152,2,0,10,0
351153,2,0,100,0
351154,2,0,100,0
351155,2,0,100,0
351156,2,0,120,0
351157,2,0,120,0
351158,2,0,10,0
351159,2,0,3280,0
351160,2,0,10020,0
351161,2,0,2500,0
351162,2,0,12460,0
351163,2,0,5640,0
351164,2,0,14100,0
351165,2,0,670,0
351166,2,0,670,0
351167,2,0,670,0
351168,2,0,670,0
351169,2,0,670,0
351170,2,0,670,0
351171,2,0,670,0
351172,2,0,670,0
351173,2,0,670,0
353001,2,0,670,0
353002,2,0,670,0
353003,2,0,670,0
353004,2,0,670,0
353005,2,0,670,0
353006,2,0,670,0
353007,2,0,670,0
353008,2,0,670,0
353009,2,0,670,0
353010,2,0,670,0
353011,2,0,670,0
353012,2,0,670,0
353013,2,0,670,0
353014,2,0,670,0
353015,2,0,670,0
353016,2,0,670,0
353017,2,0,670,0
353018,2,0,670,0
353019,2,0,670,0
353020,2,0,670,0
353021,2,0,670,0
353022,2,0,670,0
353023,2,0,670,0
353024,2,0,670,0
353025,2,0,670,0
353026,2,0,670,0
353027,2,0,670,0
353028,2,0,670,0
353029,2,0,670,0
353030,2,0,670,0
353031,2,0,670,0
353032,2,0,670,0
353033,2,0,670,0
353034,2,0,670,0
353035,2,0,670,0
353036,2,0,670,0
353037,2,0,670,0
353038,2,0,670,0
353039,2,0,670,0
353040,2,0,670,0
353041,2,0,670,0
353042,2,0,670,0
353043,2,0,670,0
353044,2,0,670,0
353045,2,0,670,0
353046,2,0,670,0
353047,2,0,670,0
353048,2,0,670,0
353049,2,0,670,0
353050,2,0,670,0
353051,2,0,670,0
353052,2,0,670,0
353053,2,0,670,0
353054,2,0,670,0
353055,2,0,670,0
353056,2,0,670,0
353057,2,0,670,0
353058,2,0,670,0
353059,2,0,670,0
353060,2,0,670,0
353061,2,0,670,0
353062,2,0,670,0
353063,2,0,670,0
353064,2,0,670,0
353065,2,0,670,0
353066,2,0,670,0
353067,2,0,670,0
353068,2,0,670,0
353069,2,0,670,0
353070,2,0,670,0
353071,2,0,670,0
353072,2,0,670,0
353073,2,0,670,0
353074,2,0,670,0
353075,2,0,670,0
353076,2,0,670,0
353077,2,0,670,0
353078,2,0,670,0
353079,2,0,670,0
353080,2,0,670,0
353081,2,0,670,0
353082,2,0,670,0
353083,2,0,670,0
353084,2,0,670,0
353085,2,0,670,0
353086,2,0,670,0
353087,2,0,670,0
353088,2,0,670,0
353089,2,0,670,0
353090,2,0,670,0
353091,2,0,670,0
353092,2,0,670,0
353093,2,0,670,0
353094,2,0,670,0
353095,2,0,670,0
353096,2,0,670,0
353097,2,0,670,0
353098,2,0,670,0
353099,2,0,670,0
353100,2,0,670,0
353101,2,0,670,0
353102,2,0,670,0
353103,2,0,670,0
353104,2,0,670,0
353105,2,0,670,0
353106,2,0,670,0
353107,2,0,670,0
353108,2,0,670,0
353109,2,0,670,0
353110,2,0,670,0
353111,2,0,670,0
353112,2,0,670,0
353113,2,0,670,0
353114,2,0,670,0
353115,2,0,670,0
353116,2,0,670,0
353117,2,0,670,0
353118,2,0,670,0
353119,2,0,670,0
353120,2,0,670,0
353121,2,0,670,0
353122,2,0,670,0
353123,2,0,670,0
353124,2,0,670,0
353125,2,0,670,0
353126,2,0,670,0
353127,2,0,670,0
353128,2,0,670,0
353129,2,0,670,0
353130,2,0,670,0
353131,2,0,670,0
353132,2,0,670,0
353133,2,0,670,0
