TID,Comment,SaleTID,slot,ItemTID,ItemMaxSale,ItemMaxBuy,SaleDay_01,SaleStart_01,SaleEnd_01,SaleDay_02,SaleStart_02,SaleEnd_02
3469,陈旧的 忍耐的 马甲护手具,153,6,2430700,0,0,8,0,0,8,0,0
3470,陈旧的 忍耐的 颈甲 穿甲胄,153,7,2433700,0,0,8,0,0,8,0,0
3471,陈旧的 忍耐的 重甲 穿甲胄,153,8,2436700,0,0,8,0,0,8,0,0
3472,陈旧的 忍耐的 马甲 护腿具,153,9,2440700,0,0,8,0,0,8,0,0
3473,陈旧的 忍耐的 颈甲 腿铠甲,153,10,2443700,0,0,8,0,0,8,0,0
3474,陈旧的 忍耐的 重甲 腿铠甲,153,11,2446700,0,0,8,0,0,8,0,0
3475,陈旧的 忍耐的 马甲 护脚具,153,12,2450700,0,0,8,0,0,8,0,0
3476,陈旧的 忍耐的 颈甲 高筒靴,153,13,2453700,0,0,8,0,0,8,0,0
3477,陈旧的 忍耐的 重甲 高筒靴,153,14,2456700,0,0,8,0,0,8,0,0
3478,陈旧的 忍耐的 披风,153,15,2460700,0,0,8,0,0,8,0,0
3479,陈旧的 皮质 马甲 头部守护者具,153,16,2410800,0,0,8,0,0,8,0,0
3480,陈旧的 皮质 颈甲 头盔,153,17,2413800,0,0,8,0,0,8,0,0
3481,陈旧的 皮质 重甲 头盔,153,18,2416800,0,0,8,0,0,8,0,0
3482,陈旧的 皮质 马甲 心脏守护者具,153,19,2420800,0,0,8,0,0,8,0,0
3483,陈旧的 皮质 颈甲 铠甲,153,20,2423800,0,0,8,0,0,8,0,0
3484,陈旧的 皮质 重甲 铠甲,153,21,2426800,0,0,8,0,0,8,0,0
3485,陈旧的 皮质 马甲护手具,153,22,2430800,0,0,8,0,0,8,0,0
3486,陈旧的 皮质 颈甲 穿甲胄,153,23,2433800,0,0,8,0,0,8,0,0
3487,陈旧的 皮质 重甲 穿甲胄,153,24,2436800,0,0,8,0,0,8,0,0
3488,陈旧的 皮质 马甲 护腿具,153,25,2440800,0,0,8,0,0,8,0,0
3489,陈旧的 皮质 颈甲 腿铠甲,153,26,2443800,0,0,8,0,0,8,0,0
3490,陈旧的 皮质 重甲 腿铠甲,153,27,2446800,0,0,8,0,0,8,0,0
3491,陈旧的 皮质 马甲 护脚具,153,28,2450800,0,0,8,0,0,8,0,0
3492,陈旧的 皮质 颈甲 高筒靴,153,29,2453800,0,0,8,0,0,8,0,0
3493,陈旧的 皮质 重甲 高筒靴,153,30,2456800,0,0,8,0,0,8,0,0
3494,陈旧的 皮质 披风,153,31,2460800,0,0,8,0,0,8,0,0
3495,陈旧的 守护者 马甲 头部守护者具,153,32,2410900,0,0,8,0,0,8,0,0
3496,陈旧的 守护者 颈甲 头盔,153,33,2413900,0,0,8,0,0,8,0,0
3497,陈旧的 守护者 重甲 头盔,153,34,2416900,0,0,8,0,0,8,0,0
3498,陈旧的 守护者 马甲 心脏守护者具,153,35,2420900,0,0,8,0,0,8,0,0
3499,陈旧的 守护者 颈甲 铠甲,153,36,2423900,0,0,8,0,0,8,0,0
3500,陈旧的 守护者 重甲 铠甲,153,37,2426900,0,0,8,0,0,8,0,0
3501,陈旧的 守护者 马甲护手具,153,38,2430900,0,0,8,0,0,8,0,0
3502,陈旧的 守护者 颈甲 穿甲胄,153,39,2433900,0,0,8,0,0,8,0,0
3503,陈旧的 守护者 重甲 穿甲胄,153,40,2436900,0,0,8,0,0,8,0,0
3504,陈旧的 守护者 马甲 护腿具,153,41,2440900,0,0,8,0,0,8,0,0
3505,陈旧的 守护者 颈甲 腿铠甲,153,42,2443900,0,0,8,0,0,8,0,0
3506,陈旧的 守护者 重甲 腿铠甲,153,43,2446900,0,0,8,0,0,8,0,0
3507,陈旧的 守护者 马甲 护脚具,153,44,2450900,0,0,8,0,0,8,0,0
3508,陈旧的 守护者 颈甲 高筒靴,153,45,2453900,0,0,8,0,0,8,0,0
3509,陈旧的 守护者 重甲 高筒靴,153,46,2456900,0,0,8,0,0,8,0,0
3510,陈旧的 守护者 披风,153,47,2460900,0,0,8,0,0,8,0,0
3511,陈旧的 守护者的 马甲 头部守护者具,153,48,2411000,0,0,8,0,0,8,0,0
3512,陈旧的 守护者的 颈甲 头盔,153,49,2414000,0,0,8,0,0,8,0,0
3513,陈旧的 守护者的 重甲 头盔,153,50,2417000,0,0,8,0,0,8,0,0
3514,陈旧的 守护者的 马甲 心脏守护者具,153,51,2421000,0,0,8,0,0,8,0,0
3515,陈旧的 守护者的 颈甲 铠甲,153,52,2424000,0,0,8,0,0,8,0,0
3516,陈旧的 守护者的 重甲 铠甲,153,53,2427000,0,0,8,0,0,8,0,0
3517,陈旧的 守护者的 马甲护手具,153,54,2431000,0,0,8,0,0,8,0,0
3518,陈旧的 守护者的 颈甲 穿甲胄,153,55,2434000,0,0,8,0,0,8,0,0
3519,陈旧的 守护者的 重甲 穿甲胄,153,56,2437000,0,0,8,0,0,8,0,0
3520,陈旧的 守护者的 马甲 护腿具,153,57,2441000,0,0,8,0,0,8,0,0
3521,陈旧的 守护者的 颈甲 腿铠甲,153,58,2444000,0,0,8,0,0,8,0,0
3522,陈旧的 守护者的 重甲 腿铠甲,153,59,2447000,0,0,8,0,0,8,0,0
3523,陈旧的 守护者的 马甲 护脚具,153,60,2451000,0,0,8,0,0,8,0,0
3524,陈旧的 守护者的 颈甲 高筒靴,153,61,2454000,0,0,8,0,0,8,0,0
3525,陈旧的 守护者的 重甲 高筒靴,153,62,2457000,0,0,8,0,0,8,0,0
3526,陈旧的 守护者的 披风,153,63,2461000,0,0,8,0,0,8,0,0
3527,陈旧的 管理人员的 马甲 头部守护者具,153,64,2411100,0,0,8,0,0,8,0,0
3528,陈旧的 管理人员的 颈甲 头盔,153,65,2414100,0,0,8,0,0,8,0,0
3529,陈旧的 管理人员的 重甲 头盔,153,66,2417100,0,0,8,0,0,8,0,0
3530,陈旧的 管理人员的 马甲 心脏守护者具,153,67,2421100,0,0,8,0,0,8,0,0
3531,陈旧的 管理人员的 颈甲 铠甲,153,68,2424100,0,0,8,0,0,8,0,0
3532,陈旧的 管理人员的 重甲 铠甲,153,69,2427100,0,0,8,0,0,8,0,0
3533,陈旧的 管理人员的 马甲护手具,153,70,2431100,0,0,8,0,0,8,0,0
3534,陈旧的 管理人员的 颈甲 穿甲胄,153,71,2434100,0,0,8,0,0,8,0,0
3535,陈旧的 管理人员的 重甲 穿甲胄,153,72,2437100,0,0,8,0,0,8,0,0
3536,陈旧的 管理人员的 马甲 护腿具,153,73,2441100,0,0,8,0,0,8,0,0
3537,陈旧的 管理人员的 颈甲 腿铠甲,153,74,2444100,0,0,8,0,0,8,0,0
3538,陈旧的 管理人员的 重甲 腿铠甲,153,75,2447100,0,0,8,0,0,8,0,0
3539,陈旧的 管理人员的 马甲 护脚具,153,76,2451100,0,0,8,0,0,8,0,0
3540,陈旧的 管理人员的 颈甲 高筒靴,153,77,2454100,0,0,8,0,0,8,0,0
3541,陈旧的 管理人员的 重甲 高筒靴,153,78,2457100,0,0,8,0,0,8,0,0
3542,陈旧的 管理人员的 披风,153,79,2461100,0,0,8,0,0,8,0,0
3543,陈旧的 守护者的 马甲 头部守护者具,154,0,2411000,0,0,8,0,0,8,0,0
3544,陈旧的 守护者的 颈甲 头盔,154,1,2414000,0,0,8,0,0,8,0,0
3545,陈旧的 守护者的 重甲 头盔,154,2,2417000,0,0,8,0,0,8,0,0
3546,陈旧的 守护者的 马甲 心脏守护者具,154,3,2421000,0,0,8,0,0,8,0,0
3547,陈旧的 守护者的 颈甲 铠甲,154,4,2424000,0,0,8,0,0,8,0,0
3548,陈旧的 守护者的 重甲 铠甲,154,5,2427000,0,0,8,0,0,8,0,0
3549,陈旧的 守护者的 马甲护手具,154,6,2431000,0,0,8,0,0,8,0,0
3550,陈旧的 守护者的 颈甲 穿甲胄,154,7,2434000,0,0,8,0,0,8,0,0
3551,陈旧的 守护者的 重甲 穿甲胄,154,8,2437000,0,0,8,0,0,8,0,0
3552,陈旧的 守护者的 马甲 护腿具,154,9,2441000,0,0,8,0,0,8,0,0
3553,陈旧的 守护者的 颈甲 腿铠甲,154,10,2444000,0,0,8,0,0,8,0,0
3554,陈旧的 守护者的 重甲 腿铠甲,154,11,2447000,0,0,8,0,0,8,0,0
3555,陈旧的 守护者的 马甲 护脚具,154,12,2451000,0,0,8,0,0,8,0,0
3556,陈旧的 守护者的 颈甲 高筒靴,154,13,2454000,0,0,8,0,0,8,0,0
3557,陈旧的 守护者的 重甲 高筒靴,154,14,2457000,0,0,8,0,0,8,0,0
3558,陈旧的 守护者的 披风,154,15,2461000,0,0,8,0,0,8,0,0
3559,陈旧的 管理人员的 马甲 头部守护者具,154,16,2411100,0,0,8,0,0,8,0,0
3560,陈旧的 管理人员的 颈甲 头盔,154,17,2414100,0,0,8,0,0,8,0,0
3561,陈旧的 管理人员的 重甲 头盔,154,18,2417100,0,0,8,0,0,8,0,0
3562,陈旧的 管理人员的 马甲 心脏守护者具,154,19,2421100,0,0,8,0,0,8,0,0
3563,陈旧的 管理人员的 颈甲 铠甲,154,20,2424100,0,0,8,0,0,8,0,0
3564,陈旧的 管理人员的 重甲 铠甲,154,21,2427100,0,0,8,0,0,8,0,0
3565,陈旧的 管理人员的 马甲护手具,154,22,2431100,0,0,8,0,0,8,0,0
3566,陈旧的 管理人员的 颈甲 穿甲胄,154,23,2434100,0,0,8,0,0,8,0,0
3567,陈旧的 管理人员的 重甲 穿甲胄,154,24,2437100,0,0,8,0,0,8,0,0
3568,陈旧的 管理人员的 马甲 护腿具,154,25,2441100,0,0,8,0,0,8,0,0
3569,陈旧的 管理人员的 颈甲 腿铠甲,154,26,2444100,0,0,8,0,0,8,0,0
3570,陈旧的 管理人员的 重甲 腿铠甲,154,27,2447100,0,0,8,0,0,8,0,0
3571,陈旧的 管理人员的 马甲 护脚具,154,28,2451100,0,0,8,0,0,8,0,0
3572,陈旧的 管理人员的 颈甲 高筒靴,154,29,2454100,0,0,8,0,0,8,0,0
3573,陈旧的 管理人员的 重甲 高筒靴,154,30,2457100,0,0,8,0,0,8,0,0
3574,陈旧的 管理人员的 披风,154,31,2461100,0,0,8,0,0,8,0,0
3575,陈旧的 管理人员的 马甲 头部守护者具,155,0,2411200,0,0,8,0,0,8,0,0
3576,陈旧的 管理人员的 颈甲 头盔,155,1,2414200,0,0,8,0,0,8,0,0
3577,陈旧的 管理人员的 重甲 头盔,155,2,2417200,0,0,8,0,0,8,0,0
3578,陈旧的 管理人员的 马甲 心脏守护者具,155,3,2421200,0,0,8,0,0,8,0,0
3579,陈旧的 管理人员的 颈甲 铠甲,155,4,2424200,0,0,8,0,0,8,0,0
3580,陈旧的 管理人员的 重甲 铠甲,155,5,2427200,0,0,8,0,0,8,0,0
3581,陈旧的 管理人员的 马甲护手具,155,6,2431200,0,0,8,0,0,8,0,0
3582,陈旧的 管理人员的 颈甲 穿甲胄,155,7,2434200,0,0,8,0,0,8,0,0
3583,陈旧的 管理人员的 重甲 穿甲胄,155,8,2437200,0,0,8,0,0,8,0,0
3584,陈旧的 管理人员的 马甲 护腿具,155,9,2441200,0,0,8,0,0,8,0,0
3585,陈旧的 管理人员的 颈甲 腿铠甲,155,10,2444200,0,0,8,0,0,8,0,0
3586,陈旧的 管理人员的 重甲 腿铠甲,155,11,2447200,0,0,8,0,0,8,0,0
3587,陈旧的 管理人员的 马甲 护脚具,155,12,2451200,0,0,8,0,0,8,0,0
3588,陈旧的 管理人员的 颈甲 高筒靴,155,13,2454200,0,0,8,0,0,8,0,0
3589,陈旧的 管理人员的 重甲 高筒靴,155,14,2457200,0,0,8,0,0,8,0,0
3590,陈旧的 管理人员的 披风,155,15,2461200,0,0,8,0,0,8,0,0
3591,陈旧的 管理人员的 马甲 头部守护者具,155,16,2411300,0,0,8,0,0,8,0,0
3592,陈旧的 管理人员的 颈甲 头盔,155,17,2414300,0,0,8,0,0,8,0,0
3593,陈旧的 管理人员的 重甲 头盔,155,18,2417300,0,0,8,0,0,8,0,0
3594,陈旧的 管理人员的 马甲 心脏守护者具,155,19,2421300,0,0,8,0,0,8,0,0
3595,陈旧的 管理人员的 颈甲 铠甲,155,20,2424300,0,0,8,0,0,8,0,0
3596,陈旧的 管理人员的 重甲 铠甲,155,21,2427300,0,0,8,0,0,8,0,0
3597,陈旧的 管理人员的 马甲护手具,155,22,2431300,0,0,8,0,0,8,0,0
3598,陈旧的 管理人员的 颈甲 穿甲胄,155,23,2434300,0,0,8,0,0,8,0,0
3599,陈旧的 管理人员的 重甲 穿甲胄,155,24,2437300,0,0,8,0,0,8,0,0
3600,陈旧的 管理人员的 马甲 护腿具,155,25,2441300,0,0,8,0,0,8,0,0
3601,陈旧的 管理人员的 颈甲 腿铠甲,155,26,2444300,0,0,8,0,0,8,0,0
3602,陈旧的 管理人员的 重甲 腿铠甲,155,27,2447300,0,0,8,0,0,8,0,0
3603,陈旧的 管理人员的 马甲 护脚具,155,28,2451300,0,0,8,0,0,8,0,0
3604,陈旧的 管理人员的 颈甲 高筒靴,155,29,2454300,0,0,8,0,0,8,0,0
3605,陈旧的 管理人员的 重甲 高筒靴,155,30,2457300,0,0,8,0,0,8,0,0
3606,陈旧的 管理人员的 披风,155,31,2461300,0,0,8,0,0,8,0,0
3607,陈旧的 管理人员的 马甲 头部守护者具,156,0,2411400,0,0,8,0,0,8,0,0
3608,陈旧的 管理人员的 颈甲 头盔,156,1,2414400,0,0,8,0,0,8,0,0
3609,陈旧的 管理人员的 重甲 头盔,156,2,2417400,0,0,8,0,0,8,0,0
3610,陈旧的 管理人员的 马甲 心脏守护者具,156,3,2421400,0,0,8,0,0,8,0,0
3611,陈旧的 管理人员的 颈甲 铠甲,156,4,2424400,0,0,8,0,0,8,0,0
3612,陈旧的 管理人员的 重甲 铠甲,156,5,2427400,0,0,8,0,0,8,0,0
3613,陈旧的 管理人员的 马甲护手具,156,6,2431400,0,0,8,0,0,8,0,0
3614,陈旧的 管理人员的 颈甲 穿甲胄,156,7,2434400,0,0,8,0,0,8,0,0
3615,陈旧的 管理人员的 重甲 穿甲胄,156,8,2437400,0,0,8,0,0,8,0,0
3616,陈旧的 管理人员的 马甲 护腿具,156,9,2441400,0,0,8,0,0,8,0,0
3617,陈旧的 管理人员的 颈甲 腿铠甲,156,10,2444400,0,0,8,0,0,8,0,0
3618,陈旧的 管理人员的 重甲 腿铠甲,156,11,2447400,0,0,8,0,0,8,0,0
3619,陈旧的 管理人员的 马甲 护脚具,156,12,2451400,0,0,8,0,0,8,0,0
3620,陈旧的 管理人员的 颈甲 高筒靴,156,13,2454400,0,0,8,0,0,8,0,0
3621,陈旧的 管理人员的 重甲 高筒靴,156,14,2457400,0,0,8,0,0,8,0,0
3622,陈旧的 管理人员的 披风,156,15,2461400,0,0,8,0,0,8,0,0
3623,陈旧的 管理人员的 马甲 头部守护者具,156,16,2411500,0,0,8,0,0,8,0,0
3624,陈旧的 管理人员的 颈甲 头盔,156,17,2414500,0,0,8,0,0,8,0,0
3625,陈旧的 管理人员的 重甲 头盔,156,18,2417500,0,0,8,0,0,8,0,0
3626,陈旧的 管理人员的 马甲 心脏守护者具,156,19,2421500,0,0,8,0,0,8,0,0
3627,陈旧的 管理人员的 颈甲 铠甲,156,20,2424500,0,0,8,0,0,8,0,0
3628,陈旧的 管理人员的 重甲 铠甲,156,21,2427500,0,0,8,0,0,8,0,0
3629,陈旧的 管理人员的 马甲护手具,156,22,2431500,0,0,8,0,0,8,0,0
3630,陈旧的 管理人员的 颈甲 穿甲胄,156,23,2434500,0,0,8,0,0,8,0,0
3631,陈旧的 管理人员的 重甲 穿甲胄,156,24,2437500,0,0,8,0,0,8,0,0
3632,陈旧的 管理人员的 马甲 护腿具,156,25,2441500,0,0,8,0,0,8,0,0
3633,陈旧的 管理人员的 颈甲 腿铠甲,156,26,2444500,0,0,8,0,0,8,0,0
3634,陈旧的 管理人员的 重甲 腿铠甲,156,27,2447500,0,0,8,0,0,8,0,0
3635,陈旧的 管理人员的 马甲 护脚具,156,28,2451500,0,0,8,0,0,8,0,0
3636,陈旧的 管理人员的 颈甲 高筒靴,156,29,2454500,0,0,8,0,0,8,0,0
3637,陈旧的 管理人员的 重甲 高筒靴,156,30,2457500,0,0,8,0,0,8,0,0
3638,陈旧的 管理人员的 披风,156,31,2461500,0,0,8,0,0,8,0,0
3639,最低级 生命药水,160,0,10000,0,0,8,0,0,8,0,0
3640,最低级 生命维持药水,160,1,10001,0,0,8,0,0,8,0,0
3641,最低级 法力药水,160,2,10100,0,0,8,0,0,8,0,0
3642,最低级 法力持续药水,160,3,10101,0,0,8,0,0,8,0,0
3643,低级 生命药水,160,4,10004,0,0,8,0,0,8,0,0
3644,低级 生命维持药水,160,5,10005,0,0,8,0,0,8,0,0
3645,低级 法力药水,160,6,10104,0,0,8,0,0,8,0,0
3646,低级 法力持续药水,160,7,10105,0,0,8,0,0,8,0,0
3647,中级 生命药水,160,8,10008,0,0,8,0,0,8,0,0
3648,中级 生命维持药水,160,9,10009,0,0,8,0,0,8,0,0
3649,中级 法力药水,160,10,10108,0,0,8,0,0,8,0,0
3650,中级 法力持续药水,160,11,10109,0,0,8,0,0,8,0,0
3651,中高级 生命药水,160,12,10012,0,0,8,0,0,8,0,0
3652,中高级 生命维持药水,160,13,10013,0,0,8,0,0,8,0,0
3653,中高级 法力药水,160,14,10112,0,0,8,0,0,8,0,0
3654,中高级 法力持续药水,160,15,10113,0,0,8,0,0,8,0,0
3655,高级 生命药水,160,16,10016,0,0,8,0,0,8,0,0
3656,高级 生命维持药水,160,17,10017,0,0,8,0,0,8,0,0
3657,高级 法力药水,160,18,10116,0,0,8,0,0,8,0,0
3658,高级 法力持续药水,160,19,10117,0,0,8,0,0,8,0,0
3659,尊贵的订单,160,20,12100,0,0,8,0,0,8,0,0
3660,钢铁呼吸转用订单,160,21,12101,0,0,8,0,0,8,0,0
3661,陈旧的 皮质项链,160,22,2070400,0,0,8,0,0,8,0,0
3662,陈旧的 老师的 戒指,160,23,2080500,0,0,8,0,0,8,0,0
3663,罕见的头像合成立方,160,24,90063,0,0,8,0,0,8,0,0
3664,最低级 生命药水,161,0,10000,0,0,8,0,0,8,0,0
3665,最低级 生命维持药水,161,1,10001,0,0,8,0,0,8,0,0
3666,最低级 法力药水,161,2,10100,0,0,8,0,0,8,0,0
3667,最低级 法力持续药水,161,3,10101,0,0,8,0,0,8,0,0
3668,尊贵的订单,161,4,12100,0,0,8,0,0,8,0,0
3669,钢铁呼吸转用订单,161,5,12101,0,0,8,0,0,8,0,0
3670,褪色的戒指,161,6,2080000,0,0,8,0,0,8,0,0
3671,罕见的头像合成立方,161,7,90063,0,0,8,0,0,8,0,0
3672,最低级 生命药水,162,0,10000,0,0,8,0,0,8,0,0
3673,最低级 生命维持药水,162,1,10001,0,0,8,0,0,8,0,0
3674,最低级 法力药水,162,2,10100,0,0,8,0,0,8,0,0
3675,最低级 法力持续药水,162,3,10101,0,0,8,0,0,8,0,0
3676,低级 生命药水,162,4,10004,0,0,8,0,0,8,0,0
3677,低级 生命维持药水,162,5,10005,0,0,8,0,0,8,0,0
3678,低级 法力药水,162,6,10104,0,0,8,0,0,8,0,0
3679,低级 法力持续药水,162,7,10105,0,0,8,0,0,8,0,0
3680,尊贵的订单,162,8,12100,0,0,8,0,0,8,0,0
3681,钢铁呼吸转用订单,162,9,12101,0,0,8,0,0,8,0,0
3682,褪色的项链,162,10,2070000,0,0,8,0,0,8,0,0
3683,高级 戒指,162,11,2080100,0,0,8,0,0,8,0,0
3684,罕见的头像合成立方,162,12,90063,0,0,8,0,0,8,0,0
3685,低级 生命药水,164,0,10004,0,0,8,0,0,8,0,0
3686,低级 生命维持药水,164,1,10005,0,0,8,0,0,8,0,0
3687,低级 法力药水,164,2,10104,0,0,8,0,0,8,0,0
3688,低级 法力持续药水,164,3,10105,0,0,8,0,0,8,0,0
3689,中级 生命药水,164,4,10008,0,0,8,0,0,8,0,0
3690,中级 生命维持药水,164,5,10009,0,0,8,0,0,8,0,0
3691,中级 法力药水,164,6,10108,0,0,8,0,0,8,0,0
3692,中级 法力持续药水,164,7,10109,0,0,8,0,0,8,0,0
3693,尊贵的订单,164,8,12100,0,0,8,0,0,8,0,0
3694,钢铁呼吸转用订单,164,9,12101,0,0,8,0,0,8,0,0
3695,高级项链,164,10,2070100,0,0,8,0,0,8,0,0
3696,精密的 戒指,164,11,2080200,0,0,8,0,0,8,0,0
3697,罕见的头像合成立方,164,12,90063,0,0,8,0,0,8,0,0
3698,中级 生命药水,166,0,10008,0,0,8,0,0,8,0,0
3699,中级 生命维持药水,166,1,10009,0,0,8,0,0,8,0,0
3700,中级 法力药水,166,2,10108,0,0,8,0,0,8,0,0
3701,中级 法力持续药水,166,3,10109,0,0,8,0,0,8,0,0
3702,中高级 生命药水,166,4,10012,0,0,8,0,0,8,0,0
3703,中高级 生命维持药水,166,5,10013,0,0,8,0,0,8,0,0
3704,中高级 法力药水,166,6,10112,0,0,8,0,0,8,0,0
3705,中高级 法力持续药水,166,7,10113,0,0,8,0,0,8,0,0
3706,尊贵的订单,166,8,12100,0,0,8,0,0,8,0,0
3707,钢铁呼吸转用订单,166,9,12101,0,0,8,0,0,8,0,0
3708,宝石项链,166,10,2070200,0,0,8,0,0,8,0,0
3709,宝石 戒指,166,11,2080300,0,0,8,0,0,8,0,0
3710,罕见的头像合成立方,166,12,90063,0,0,8,0,0,8,0,0
3711,中高级 生命药水,168,0,10012,0,0,8,0,0,8,0,0
3712,中高级 生命维持药水,168,1,10013,0,0,8,0,0,8,0,0
3713,中高级 法力药水,168,2,10112,0,0,8,0,0,8,0,0
3714,中高级 法力持续药水,168,3,10113,0,0,8,0,0,8,0,0
3715,高级 生命药水,168,4,10016,0,0,8,0,0,8,0,0
3716,高级 生命维持药水,168,5,10017,0,0,8,0,0,8,0,0
3717,高级 法力药水,168,6,10116,0,0,8,0,0,8,0,0
3718,高级 法力持续药水,168,7,10117,0,0,8,0,0,8,0,0
3719,尊贵的订单,168,8,12100,0,0,8,0,0,8,0,0
3720,钢铁呼吸转用订单,168,9,12101,0,0,8,0,0,8,0,0
3721,陈旧的 皮质项链,168,10,2070400,0,0,8,0,0,8,0,0
3722,陈旧的 徽章 戒指,168,11,2080400,0,0,8,0,0,8,0,0
3723,陈旧的 老师的 戒指,168,12,2080500,0,0,8,0,0,8,0,0
3724,罕见的头像合成立方,168,13,90063,0,0,8,0,0,8,0,0
3725,高级 生命药水,169,0,10016,0,0,8,0,0,8,0,0
3726,高级 生命维持药水,169,1,10017,0,0,8,0,0,8,0,0
3727,高级 法力药水,169,2,10116,0,0,8,0,0,8,0,0
3728,高级 法力持续药水,169,3,10117,0,0,8,0,0,8,0,0
3729,尊贵的订单,169,4,12100,0,0,8,0,0,8,0,0
3730,陈旧的 守护者项链,169,5,2070500,0,0,8,0,0,8,0,0
3731,陈旧的 守护者 戒指,169,6,2080600,0,0,8,0,0,8,0,0
3732,钢铁呼吸转用订单,169,7,12101,0,0,8,0,0,8,0,0
3733,罕见的头像合成立方,169,8,90063,0,0,8,0,0,8,0,0
3734,高级 生命药水,170,0,10016,0,0,8,0,0,8,0,0
3735,高级 生命维持药水,170,1,10017,0,0,8,0,0,8,0,0
3736,高级 法力药水,170,2,10116,0,0,8,0,0,8,0,0
3737,高级 法力持续药水,170,3,10117,0,0,8,0,0,8,0,0
3738,最高级 生命药水,170,4,10020,0,0,8,0,0,8,0,0
3739,最高级 生命维持药水,170,5,10021,0,0,8,0,0,8,0,0
3740,最高级 法力药水,170,6,10120,0,0,8,0,0,8,0,0
3741,最高级 法力持续药水,170,7,10121,0,0,8,0,0,8,0,0
3742,尊贵的订单,170,8,12100,0,0,8,0,0,8,0,0
3743,陈旧的 守护者的项链,170,9,2070600,0,0,8,0,0,8,0,0
3744,陈旧的 守护者的 戒指,170,10,2080700,0,0,8,0,0,8,0,0
3745,钢铁呼吸转用订单,170,11,12101,0,0,8,0,0,8,0,0
3746,罕见的头像合成立方,170,12,90063,0,0,8,0,0,8,0,0
3747,最高级 生命药水,171,0,10020,0,0,8,0,0,8,0,0
3748,最高级 生命维持药水,171,1,10021,0,0,8,0,0,8,0,0
3749,最高级 法力药水,171,2,10120,0,0,8,0,0,8,0,0
3750,最高级 法力持续药水,171,3,10121,0,0,8,0,0,8,0,0
3751,尊贵的订单,171,4,12100,0,0,8,0,0,8,0,0
3752,陈旧的 管理人员的项链,171,5,2070700,0,0,8,0,0,8,0,0
3753,陈旧的 管理人员的 戒指,171,6,2080800,0,0,8,0,0,8,0,0
3754,钢铁呼吸转用订单,171,7,12101,0,0,8,0,0,8,0,0
3755,罕见的头像合成立方,171,8,90063,0,0,8,0,0,8,0,0
3756,最低级 生命药水,180,0,10000,0,0,8,0,0,8,0,0
3757,最低级 生命维持药水,180,1,10001,0,0,8,0,0,8,0,0
3758,最低级 法力药水,180,2,10100,0,0,8,0,0,8,0,0
3759,最低级 法力持续药水,180,3,10101,0,0,8,0,0,8,0,0
3760,低级 生命药水,180,4,10004,0,0,8,0,0,8,0,0
3761,低级 生命维持药水,180,5,10005,0,0,8,0,0,8,0,0
3762,低级 法力药水,180,6,10104,0,0,8,0,0,8,0,0
3763,低级 法力持续药水,180,7,10105,0,0,8,0,0,8,0,0
3764,中级 生命药水,180,8,10008,0,0,8,0,0,8,0,0
3765,中级 生命维持药水,180,9,10009,0,0,8,0,0,8,0,0
3766,中级 法力药水,180,10,10108,0,0,8,0,0,8,0,0
3767,中级 法力持续药水,180,11,10109,0,0,8,0,0,8,0,0
3768,中高级 生命药水,180,12,10012,0,0,8,0,0,8,0,0
3769,中高级 生命维持药水,180,13,10013,0,0,8,0,0,8,0,0
3770,中高级 法力药水,180,14,10112,0,0,8,0,0,8,0,0
3771,中高级 法力持续药水,180,15,10113,0,0,8,0,0,8,0,0
3772,高级 生命药水,180,16,10016,0,0,8,0,0,8,0,0
3773,高级 生命维持药水,180,17,10017,0,0,8,0,0,8,0,0
3774,高级 法力药水,180,18,10116,0,0,8,0,0,8,0,0
3775,高级 法力持续药水,180,19,10117,0,0,8,0,0,8,0,0
3776,尊贵的订单,180,20,12100,0,0,8,0,0,8,0,0
3777,奴役月神 转用订单,180,21,12102,0,0,8,0,0,8,0,0
3778,陈旧的 皮质项链,180,22,2070400,0,0,8,0,0,8,0,0
3779,陈旧的 老师的 戒指,180,23,2080500,0,0,8,0,0,8,0,0
3780,罕见的头像合成立方,180,24,90063,0,0,8,0,0,8,0,0
3781,最低级 生命药水,181,0,10000,0,0,8,0,0,8,0,0
3782,最低级 生命维持药水,181,1,10001,0,0,8,0,0,8,0,0
3783,最低级 法力药水,181,2,10100,0,0,8,0,0,8,0,0
3784,最低级 法力持续药水,181,3,10101,0,0,8,0,0,8,0,0
3785,尊贵的订单,181,4,12100,0,0,8,0,0,8,0,0
3786,奴役月神 转用订单,181,5,12102,0,0,8,0,0,8,0,0
3787,褪色的戒指,181,6,2080000,0,0,8,0,0,8,0,0
3788,罕见的头像合成立方,181,7,90063,0,0,8,0,0,8,0,0
3789,最低级 生命药水,182,0,10000,0,0,8,0,0,8,0,0
3790,最低级 生命维持药水,182,1,10001,0,0,8,0,0,8,0,0
3791,最低级 法力药水,182,2,10100,0,0,8,0,0,8,0,0
3792,最低级 法力持续药水,182,3,10101,0,0,8,0,0,8,0,0
3793,低级 生命药水,182,4,10004,0,0,8,0,0,8,0,0
3794,低级 生命维持药水,182,5,10005,0,0,8,0,0,8,0,0
3795,低级 法力药水,182,6,10104,0,0,8,0,0,8,0,0
3796,低级 法力持续药水,182,7,10105,0,0,8,0,0,8,0,0
3797,尊贵的订单,182,8,12100,0,0,8,0,0,8,0,0
