TID,Type,TermsTID,Name,EngName,Price,bCreate,Icon,Model,reqPCType,reqItem1,reqItemCount1,reqItem2,reqItemCount2,reqItem3,reqItemCount3
16133,5,4|1|3,Face4-1-3,,20,1,220413,p_d_f_face_0413_lod.bif,6,,,,,,
16134,5,4|1|4,Face4-1-4,,20,1,220414,p_d_f_face_0414_lod.bif,6,,,,,,
16135,5,4|1|5,Face4-1-5,,20,1,220415,p_d_f_face_0415_lod.bif,6,,,,,,
16136,5,4|1|6,Face4-1-6,,20,1,220416,p_d_f_face_0416_lod.bif,6,,,,,,
16137,5,4|1|7,Face4-1-7,,20,1,220417,p_d_f_face_0417_lod.bif,6,,,,,,
16140,5,4|2|0,Face4-2-0,,20,1,220420,p_d_f_face_0420_lod.nif,6,,,,,,
16141,5,4|2|1,Face4-2-1,,20,1,220421,p_d_f_face_0421_lod.bif,6,,,,,,
16142,5,4|2|2,Face4-2-2,,20,1,220422,p_d_f_face_0422_lod.bif,6,,,,,,
16143,5,4|2|3,Face4-2-3,,20,1,220423,p_d_f_face_0423_lod.bif,6,,,,,,
16144,5,4|2|4,Face4-2-4,,20,1,220424,p_d_f_face_0424_lod.bif,6,,,,,,
16145,5,4|2|5,Face4-2-5,,20,1,220425,p_d_f_face_0425_lod.bif,6,,,,,,
16146,5,4|2|6,Face4-2-6,,20,1,220426,p_d_f_face_0426_lod.bif,6,,,,,,
16147,5,4|2|7,Face4-2-7,,20,1,220427,p_d_f_face_0427_lod.bif,6,,,,,,
16150,5,4|3|0,Face4-3-0,,20,1,220430,p_d_f_face_0430_lod.nif,6,,,,,,
16151,5,4|3|1,Face4-3-1,,20,1,220431,p_d_f_face_0431_lod.bif,6,,,,,,
16152,5,4|3|2,Face4-3-2,,20,1,220432,p_d_f_face_0432_lod.bif,6,,,,,,
16153,5,4|3|3,Face4-3-3,,20,1,220433,p_d_f_face_0433_lod.bif,6,,,,,,
16154,5,4|3|4,Face4-3-4,,20,1,220434,p_d_f_face_0434_lod.bif,6,,,,,,
16155,5,4|3|5,Face4-3-5,,20,1,220435,p_d_f_face_0435_lod.bif,6,,,,,,
16156,5,4|3|6,Face4-3-6,,20,1,220436,p_d_f_face_0436_lod.bif,6,,,,,,
16157,5,4|3|7,Face4-3-7,,20,1,220437,p_d_f_face_0437_lod.bif,6,,,,,,
16160,5,4|4|0,Face4-4-0,,20,1,220440,p_d_f_face_0440_lod.nif,6,,,,,,
16161,5,4|4|1,Face4-4-1,,20,1,220441,p_d_f_face_0441_lod.bif,6,,,,,,
16162,5,4|4|2,Face4-4-2,,20,1,220442,p_d_f_face_0442_lod.bif,6,,,,,,
16163,5,4|4|3,Face4-4-3,,20,1,220443,p_d_f_face_0443_lod.bif,6,,,,,,
16164,5,4|4|4,Face4-4-4,,20,1,220444,p_d_f_face_0444_lod.bif,6,,,,,,
16165,5,4|4|5,Face4-4-5,,20,1,220445,p_d_f_face_0445_lod.bif,6,,,,,,
16166,5,4|4|6,Face4-4-6,,20,1,220446,p_d_f_face_0446_lod.bif,6,,,,,,
16167,5,4|4|7,Face4-4-7,,20,1,220447,p_d_f_face_0447_lod.bif,6,,,,,,
16170,5,4|5|0,Face4-5-0,,20,1,220450,p_d_f_face_0450_lod.nif,6,,,,,,
16171,5,4|5|1,Face4-5-1,,20,1,220451,p_d_f_face_0451_lod.bif,6,,,,,,
16172,5,4|5|2,Face4-5-2,,20,1,220452,p_d_f_face_0452_lod.bif,6,,,,,,
16173,5,4|5|3,Face4-5-3,,20,1,220453,p_d_f_face_0453_lod.bif,6,,,,,,
16174,5,4|5|4,Face4-5-4,,20,1,220454,p_d_f_face_0454_lod.bif,6,,,,,,
16175,5,4|5|5,Face4-5-5,,20,1,220455,p_d_f_face_0455_lod.bif,6,,,,,,
16176,5,4|5|6,Face4-5-6,,20,1,220456,p_d_f_face_0456_lod.bif,6,,,,,,
16177,5,4|5|7,Face4-5-7,,20,1,220457,p_d_f_face_0457_lod.bif,6,,,,,,
16180,5,4|6|0,Face4-6-0,,20,1,220460,p_d_f_face_0460_lod.nif,6,,,,,,
16181,5,4|6|1,Face4-6-1,,20,1,220461,p_d_f_face_0461_lod.bif,6,,,,,,
16182,5,4|6|2,Face4-6-2,,20,1,220462,p_d_f_face_0462_lod.bif,6,,,,,,
16183,5,4|6|3,Face4-6-3,,20,1,220463,p_d_f_face_0463_lod.bif,6,,,,,,
16184,5,4|6|4,Face4-6-4,,20,1,220464,p_d_f_face_0464_lod.bif,6,,,,,,
16185,5,4|6|5,Face4-6-5,,20,1,220465,p_d_f_face_0465_lod.bif,6,,,,,,
16186,5,4|6|6,Face4-6-6,,20,1,220466,p_d_f_face_0466_lod.bif,6,,,,,,
16187,5,4|6|7,Face4-6-7,,20,1,220467,p_d_f_face_0467_lod.bif,6,,,,,,
16190,5,4|7|0,Face4-7-0,,20,1,220470,p_d_f_face_0470_lod.nif,6,,,,,,
16191,5,4|7|1,Face4-7-1,,20,1,220471,p_d_f_face_0471_lod.bif,6,,,,,,
16192,5,4|7|2,Face4-7-2,,20,1,220472,p_d_f_face_0472_lod.bif,6,,,,,,
16193,5,4|7|3,Face4-7-3,,20,1,220473,p_d_f_face_0473_lod.bif,6,,,,,,
16194,5,4|7|4,Face4-7-4,,20,1,220474,p_d_f_face_0474_lod.bif,6,,,,,,
16195,5,4|7|5,Face4-7-5,,20,1,220475,p_d_f_face_0475_lod.bif,6,,,,,,
16196,5,4|7|6,Face4-7-6,,20,1,220476,p_d_f_face_0476_lod.bif,6,,,,,,
16197,5,4|7|7,Face4-7-7,,20,1,220477,p_d_f_face_0477_lod.bif,6,,,,,,
10600,5,0,Face0,,20,1,720000,p_o_m_face_0000_lod.nif,7,,,,,,
12100,5,0|0,Face0-0,,20,1,720000,p_o_m_face_0000_lod.nif,7,,,,,,
12101,5,0|1,Face0-1,,20,1,720010,p_o_m_face_0010_lod.nif,7,,,,,,
12102,5,0|2,Face0-2,,20,1,720020,p_o_m_face_0020_lod.nif,7,,,,,,
12103,5,0|3,Face0-3,,20,1,720030,p_o_m_face_0030_lod.nif,7,,,,,,
12104,5,0|4,Face0-4,,20,1,720040,p_o_m_face_0040_lod.nif,7,,,,,,
12105,5,0|5,Face0-5,,20,1,720050,p_o_m_face_0050_lod.nif,7,,,,,,
12106,5,0|6,Face0-6,,20,1,720060,p_o_m_face_0060_lod.nif,7,,,,,,
12107,5,0|7,Face0-7,,20,1,720070,p_o_m_face_0070_lod.nif,7,,,,,,
13500,5,0|0|0,Face0-0-0,,20,1,720000,p_o_m_face_0000_lod.nif,7,,,,,,
13501,5,0|0|1,Face0-0-1,,20,1,720001,p_o_m_face_0001_lod.bif,7,,,,,,
13502,5,0|0|2,Face0-0-2,,20,1,720002,p_o_m_face_0002_lod.bif,7,,,,,,
13503,5,0|0|3,Face0-0-3,,20,1,720003,p_o_m_face_0003_lod.bif,7,,,,,,
13504,5,0|0|4,Face0-0-4,,20,1,720004,p_o_m_face_0004_lod.bif,7,,,,,,
13505,5,0|0|5,Face0-0-5,,20,1,720005,p_o_m_face_0005_lod.bif,7,,,,,,
13506,5,0|0|6,Face0-0-6,,20,1,720006,p_o_m_face_0006_lod.bif,7,,,,,,
13507,5,0|0|7,Face0-0-7,,20,1,720007,p_o_m_face_0007_lod.bif,7,,,,,,
13510,5,0|1|0,Face0-1-0,,20,1,720010,p_o_m_face_0010_lod.nif,7,,,,,,
13511,5,0|1|1,Face0-1-1,,20,1,720011,p_o_m_face_0011_lod.bif,7,,,,,,
13512,5,0|1|2,Face0-1-2,,20,1,720012,p_o_m_face_0012_lod.bif,7,,,,,,
13513,5,0|1|3,Face0-1-3,,20,1,720013,p_o_m_face_0013_lod.bif,7,,,,,,
13514,5,0|1|4,Face0-1-4,,20,1,720014,p_o_m_face_0014_lod.bif,7,,,,,,
13515,5,0|1|5,Face0-1-5,,20,1,720015,p_o_m_face_0015_lod.bif,7,,,,,,
13516,5,0|1|6,Face0-1-6,,20,1,720016,p_o_m_face_0016_lod.bif,7,,,,,,
13517,5,0|1|7,Face0-1-7,,20,1,720017,p_o_m_face_0017_lod.bif,7,,,,,,
13520,5,0|2|0,Face0-2-0,,20,1,720020,p_o_m_face_0020_lod.nif,7,,,,,,
13521,5,0|2|1,Face0-2-1,,20,1,720021,p_o_m_face_0021_lod.bif,7,,,,,,
13522,5,0|2|2,Face0-2-2,,20,1,720022,p_o_m_face_0022_lod.bif,7,,,,,,
13523,5,0|2|3,Face0-2-3,,20,1,720023,p_o_m_face_0023_lod.bif,7,,,,,,
13524,5,0|2|4,Face0-2-4,,20,1,720024,p_o_m_face_0024_lod.bif,7,,,,,,
13525,5,0|2|5,Face0-2-5,,20,1,720025,p_o_m_face_0025_lod.bif,7,,,,,,
13526,5,0|2|6,Face0-2-6,,20,1,720026,p_o_m_face_0026_lod.bif,7,,,,,,
13527,5,0|2|7,Face0-2-7,,20,1,720027,p_o_m_face_0027_lod.bif,7,,,,,,
13530,5,0|3|0,Face0-3-0,,20,1,720030,p_o_m_face_0030_lod.nif,7,,,,,,
13531,5,0|3|1,Face0-3-1,,20,1,720031,p_o_m_face_0031_lod.bif,7,,,,,,
13532,5,0|3|2,Face0-3-2,,20,1,720032,p_o_m_face_0032_lod.bif,7,,,,,,
13533,5,0|3|3,Face0-3-3,,20,1,720033,p_o_m_face_0033_lod.bif,7,,,,,,
13534,5,0|3|4,Face0-3-4,,20,1,720034,p_o_m_face_0034_lod.bif,7,,,,,,
13535,5,0|3|5,Face0-3-5,,20,1,720035,p_o_m_face_0035_lod.bif,7,,,,,,
13536,5,0|3|6,Face0-3-6,,20,1,720036,p_o_m_face_0036_lod.bif,7,,,,,,
13537,5,0|3|7,Face0-3-7,,20,1,720037,p_o_m_face_0037_lod.bif,7,,,,,,
13540,5,0|4|0,Face0-4-0,,20,1,720040,p_o_m_face_0040_lod.nif,7,,,,,,
13541,5,0|4|1,Face0-4-1,,20,1,720041,p_o_m_face_0041_lod.bif,7,,,,,,
13542,5,0|4|2,Face0-4-2,,20,1,720042,p_o_m_face_0042_lod.bif,7,,,,,,
13543,5,0|4|3,Face0-4-3,,20,1,720043,p_o_m_face_0043_lod.bif,7,,,,,,
13544,5,0|4|4,Face0-4-4,,20,1,720044,p_o_m_face_0044_lod.bif,7,,,,,,
13545,5,0|4|5,Face0-4-5,,20,1,720045,p_o_m_face_0045_lod.bif,7,,,,,,
13546,5,0|4|6,Face0-4-6,,20,1,720046,p_o_m_face_0046_lod.bif,7,,,,,,
13547,5,0|4|7,Face0-4-7,,20,1,720047,p_o_m_face_0047_lod.bif,7,,,,,,
14300,5,0|5|0,Face0-5-0,,20,1,720050,p_o_m_face_0050_lod.nif,7,,,,,,
14301,5,0|5|1,Face0-5-1,,20,1,720051,p_o_m_face_0051_lod.bif,7,,,,,,
14302,5,0|5|2,Face0-5-2,,20,1,720052,p_o_m_face_0052_lod.bif,7,,,,,,
14303,5,0|5|3,Face0-5-3,,20,1,720053,p_o_m_face_0053_lod.bif,7,,,,,,
14304,5,0|5|4,Face0-5-4,,20,1,720054,p_o_m_face_0054_lod.bif,7,,,,,,
14305,5,0|5|5,Face0-5-5,,20,1,720055,p_o_m_face_0055_lod.bif,7,,,,,,
14306,5,0|5|6,Face0-5-6,,20,1,720056,p_o_m_face_0056_lod.bif,7,,,,,,
14307,5,0|5|7,Face0-5-7,,20,1,720057,p_o_m_face_0057_lod.bif,7,,,,,,
14310,5,0|6|0,Face0-6-0,,20,1,720060,p_o_m_face_0060_lod.nif,7,,,,,,
14311,5,0|6|1,Face0-6-1,,20,1,720061,p_o_m_face_0061_lod.bif,7,,,,,,
14312,5,0|6|2,Face0-6-2,,20,1,720062,p_o_m_face_0062_lod.bif,7,,,,,,
14313,5,0|6|3,Face0-6-3,,20,1,720063,p_o_m_face_0063_lod.bif,7,,,,,,
14314,5,0|6|4,Face0-6-4,,20,1,720064,p_o_m_face_0064_lod.bif,7,,,,,,
14315,5,0|6|5,Face0-6-5,,20,1,720065,p_o_m_face_0065_lod.bif,7,,,,,,
14316,5,0|6|6,Face0-6-6,,20,1,720066,p_o_m_face_0066_lod.bif,7,,,,,,
14317,5,0|6|7,Face0-6-7,,20,1,720067,p_o_m_face_0067_lod.bif,7,,,,,,
14320,5,0|7|0,Face0-7-0,,20,1,720070,p_o_m_face_0070_lod.nif,7,,,,,,
14321,5,0|7|1,Face0-7-1,,20,1,720071,p_o_m_face_0071_lod.bif,7,,,,,,
14322,5,0|7|2,Face0-7-2,,20,1,720072,p_o_m_face_0072_lod.bif,7,,,,,,
14323,5,0|7|3,Face0-7-3,,20,1,720073,p_o_m_face_0073_lod.bif,7,,,,,,
14324,5,0|7|4,Face0-7-4,,20,1,720074,p_o_m_face_0074_lod.bif,7,,,,,,
14325,5,0|7|5,Face0-7-5,,20,1,720075,p_o_m_face_0075_lod.bif,7,,,,,,
14326,5,0|7|6,Face0-7-6,,20,1,720076,p_o_m_face_0076_lod.bif,7,,,,,,
14327,5,0|7|7,Face0-7-7,,20,1,720077,p_o_m_face_0077_lod.bif,7,,,,,,
10601,5,1,Face1,,20,1,720100,p_o_m_face_0100_lod.nif,7,,,,,,
12110,5,1|0,Face1-0,,20,1,720100,p_o_m_face_0100_lod.nif,7,,,,,,
12111,5,1|1,Face1-1,,20,1,720110,p_o_m_face_0110_lod.nif,7,,,,,,
12112,5,1|2,Face1-2,,20,1,720120,p_o_m_face_0120_lod.nif,7,,,,,,
12113,5,1|3,Face1-3,,20,1,720130,p_o_m_face_0130_lod.nif,7,,,,,,
12114,5,1|4,Face1-4,,20,1,720140,p_o_m_face_0140_lod.nif,7,,,,,,
12115,5,1|5,Face1-5,,20,1,720150,p_o_m_face_0150_lod.nif,7,,,,,,
12116,5,1|6,Face1-6,,20,1,720160,p_o_m_face_0160_lod.nif,7,,,,,,
12117,5,1|7,Face1-7,,20,1,720170,p_o_m_face_0170_lod.nif,7,,,,,,
13550,5,1|0|0,Face1-0-0,,20,1,720100,p_o_m_face_0100_lod.nif,7,,,,,,
13551,5,1|0|1,Face1-0-1,,20,1,720101,p_o_m_face_0101_lod.bif,7,,,,,,
13552,5,1|0|2,Face1-0-2,,20,1,720102,p_o_m_face_0102_lod.bif,7,,,,,,
13553,5,1|0|3,Face1-0-3,,20,1,720103,p_o_m_face_0103_lod.bif,7,,,,,,
13554,5,1|0|4,Face1-0-4,,20,1,720104,p_o_m_face_0104_lod.bif,7,,,,,,
13555,5,1|0|5,Face1-0-5,,20,1,720105,p_o_m_face_0105_lod.bif,7,,,,,,
13556,5,1|0|6,Face1-0-6,,20,1,720106,p_o_m_face_0106_lod.bif,7,,,,,,
13557,5,1|0|7,Face1-0-7,,20,1,720107,p_o_m_face_0107_lod.bif,7,,,,,,
13560,5,1|1|0,Face1-1-0,,20,1,720110,p_o_m_face_0110_lod.nif,7,,,,,,
13561,5,1|1|1,Face1-1-1,,20,1,720111,p_o_m_face_0111_lod.bif,7,,,,,,
13562,5,1|1|2,Face1-1-2,,20,1,720112,p_o_m_face_0112_lod.bif,7,,,,,,
13563,5,1|1|3,Face1-1-3,,20,1,720113,p_o_m_face_0113_lod.bif,7,,,,,,
13564,5,1|1|4,Face1-1-4,,20,1,720114,p_o_m_face_0114_lod.bif,7,,,,,,
13565,5,1|1|5,Face1-1-5,,20,1,720115,p_o_m_face_0115_lod.bif,7,,,,,,
13566,5,1|1|6,Face1-1-6,,20,1,720116,p_o_m_face_0116_lod.bif,7,,,,,,
13567,5,1|1|7,Face1-1-7,,20,1,720117,p_o_m_face_0117_lod.bif,7,,,,,,
13570,5,1|2|0,Face1-2-0,,20,1,720120,p_o_m_face_0120_lod.nif,7,,,,,,
13571,5,1|2|1,Face1-2-1,,20,1,720121,p_o_m_face_0121_lod.bif,7,,,,,,
13572,5,1|2|2,Face1-2-2,,20,1,720122,p_o_m_face_0122_lod.bif,7,,,,,,
13573,5,1|2|3,Face1-2-3,,20,1,720123,p_o_m_face_0123_lod.bif,7,,,,,,
13574,5,1|2|4,Face1-2-4,,20,1,720124,p_o_m_face_0124_lod.bif,7,,,,,,
13575,5,1|2|5,Face1-2-5,,20,1,720125,p_o_m_face_0125_lod.bif,7,,,,,,
13576,5,1|2|6,Face1-2-6,,20,1,720126,p_o_m_face_0126_lod.bif,7,,,,,,
13577,5,1|2|7,Face1-2-7,,20,1,720127,p_o_m_face_0127_lod.bif,7,,,,,,
13580,5,1|3|0,Face1-3-0,,20,1,720130,p_o_m_face_0130_lod.nif,7,,,,,,
13581,5,1|3|1,Face1-3-1,,20,1,720131,p_o_m_face_0131_lod.bif,7,,,,,,
13582,5,1|3|2,Face1-3-2,,20,1,720132,p_o_m_face_0132_lod.bif,7,,,,,,
13583,5,1|3|3,Face1-3-3,,20,1,720133,p_o_m_face_0133_lod.bif,7,,,,,,
13584,5,1|3|4,Face1-3-4,,20,1,720134,p_o_m_face_0134_lod.bif,7,,,,,,
13585,5,1|3|5,Face1-3-5,,20,1,720135,p_o_m_face_0135_lod.bif,7,,,,,,
13586,5,1|3|6,Face1-3-6,,20,1,720136,p_o_m_face_0136_lod.bif,7,,,,,,
13587,5,1|3|7,Face1-3-7,,20,1,720137,p_o_m_face_0137_lod.bif,7,,,,,,
13590,5,1|4|0,Face1-4-0,,20,1,720140,p_o_m_face_0140_lod.nif,7,,,,,,
13591,5,1|4|1,Face1-4-1,,20,1,720141,p_o_m_face_0141_lod.bif,7,,,,,,
13592,5,1|4|2,Face1-4-2,,20,1,720142,p_o_m_face_0142_lod.bif,7,,,,,,
13593,5,1|4|3,Face1-4-3,,20,1,720143,p_o_m_face_0143_lod.bif,7,,,,,,
13594,5,1|4|4,Face1-4-4,,20,1,720144,p_o_m_face_0144_lod.bif,7,,,,,,
13595,5,1|4|5,Face1-4-5,,20,1,720145,p_o_m_face_0145_lod.bif,7,,,,,,
13596,5,1|4|6,Face1-4-6,,20,1,720146,p_o_m_face_0146_lod.bif,7,,,,,,
13597,5,1|4|7,Face1-4-7,,20,1,720147,p_o_m_face_0147_lod.bif,7,,,,,,
14330,5,1|5|0,Face1-5-0,,20,1,720150,p_o_m_face_0150_lod.nif,7,,,,,,
14331,5,1|5|1,Face1-5-1,,20,1,720151,p_o_m_face_0151_lod.bif,7,,,,,,
14332,5,1|5|2,Face1-5-2,,20,1,720152,p_o_m_face_0152_lod.bif,7,,,,,,
14333,5,1|5|3,Face1-5-3,,20,1,720153,p_o_m_face_0153_lod.bif,7,,,,,,
14334,5,1|5|4,Face1-5-4,,20,1,720154,p_o_m_face_0154_lod.bif,7,,,,,,
14335,5,1|5|5,Face1-5-5,,20,1,720155,p_o_m_face_0155_lod.bif,7,,,,,,
14336,5,1|5|6,Face1-5-6,,20,1,720156,p_o_m_face_0156_lod.bif,7,,,,,,
14337,5,1|5|7,Face1-5-7,,20,1,720157,p_o_m_face_0157_lod.bif,7,,,,,,
14340,5,1|6|0,Face1-6-0,,20,1,720160,p_o_m_face_0160_lod.nif,7,,,,,,
14341,5,1|6|1,Face1-6-1,,20,1,720161,p_o_m_face_0161_lod.bif,7,,,,,,
14342,5,1|6|2,Face1-6-2,,20,1,720162,p_o_m_face_0162_lod.bif,7,,,,,,
14343,5,1|6|3,Face1-6-3,,20,1,720163,p_o_m_face_0163_lod.bif,7,,,,,,
14344,5,1|6|4,Face1-6-4,,20,1,720164,p_o_m_face_0164_lod.bif,7,,,,,,
14345,5,1|6|5,Face1-6-5,,20,1,720165,p_o_m_face_0165_lod.bif,7,,,,,,
14346,5,1|6|6,Face1-6-6,,20,1,720166,p_o_m_face_0166_lod.bif,7,,,,,,
14347,5,1|6|7,Face1-6-7,,20,1,720167,p_o_m_face_0167_lod.bif,7,,,,,,
14350,5,1|7|0,Face1-7-0,,20,1,720170,p_o_m_face_0170_lod.nif,7,,,,,,
14351,5,1|7|1,Face1-7-1,,20,1,720171,p_o_m_face_0171_lod.bif,7,,,,,,
14352,5,1|7|2,Face1-7-2,,20,1,720172,p_o_m_face_0172_lod.bif,7,,,,,,
14353,5,1|7|3,Face1-7-3,,20,1,720173,p_o_m_face_0173_lod.bif,7,,,,,,
14354,5,1|7|4,Face1-7-4,,20,1,720174,p_o_m_face_0174_lod.bif,7,,,,,,
14355,5,1|7|5,Face1-7-5,,20,1,720175,p_o_m_face_0175_lod.bif,7,,,,,,
14356,5,1|7|6,Face1-7-6,,20,1,720176,p_o_m_face_0176_lod.bif,7,,,,,,
14357,5,1|7|7,Face1-7-7,,20,1,720177,p_o_m_face_0177_lod.bif,7,,,,,,
10602,5,2,Face2,,20,1,720200,p_o_m_face_0200_lod.nif,7,,,,,,
12120,5,2|0,Face2-0,,20,1,720200,p_o_m_face_0200_lod.nif,7,,,,,,
12121,5,2|1,Face2-1,,20,1,720210,p_o_m_face_0210_lod.nif,7,,,,,,
12122,5,2|2,Face2-2,,20,1,720220,p_o_m_face_0220_lod.nif,7,,,,,,
12123,5,2|3,Face2-3,,20,1,720230,p_o_m_face_0230_lod.nif,7,,,,,,
12124,5,2|4,Face2-4,,20,1,720240,p_o_m_face_0240_lod.nif,7,,,,,,
12125,5,2|5,Face2-5,,20,1,720250,p_o_m_face_0250_lod.nif,7,,,,,,
12126,5,2|6,Face2-6,,20,1,720260,p_o_m_face_0260_lod.nif,7,,,,,,
12127,5,2|7,Face2-7,,20,1,720270,p_o_m_face_0270_lod.nif,7,,,,,,
13600,5,2|0|0,Face2-0-0,,20,1,720200,p_o_m_face_0200_lod.nif,7,,,,,,
13601,5,2|0|1,Face2-0-1,,20,1,720201,p_o_m_face_0201_lod.bif,7,,,,,,
13602,5,2|0|2,Face2-0-2,,20,1,720202,p_o_m_face_0202_lod.bif,7,,,,,,
13603,5,2|0|3,Face2-0-3,,20,1,720203,p_o_m_face_0203_lod.bif,7,,,,,,
13604,5,2|0|4,Face2-0-4,,20,1,720204,p_o_m_face_0204_lod.bif,7,,,,,,
13605,5,2|0|5,Face2-0-5,,20,1,720205,p_o_m_face_0205_lod.bif,7,,,,,,
13606,5,2|0|6,Face2-0-6,,20,1,720206,p_o_m_face_0206_lod.bif,7,,,,,,
13607,5,2|0|7,Face2-0-7,,20,1,720207,p_o_m_face_0207_lod.bif,7,,,,,,
13610,5,2|1|0,Face2-1-0,,20,1,720210,p_o_m_face_0210_lod.nif,7,,,,,,
13611,5,2|1|1,Face2-1-1,,20,1,720211,p_o_m_face_0211_lod.bif,7,,,,,,
13612,5,2|1|2,Face2-1-2,,20,1,720212,p_o_m_face_0212_lod.bif,7,,,,,,
13613,5,2|1|3,Face2-1-3,,20,1,720213,p_o_m_face_0213_lod.bif,7,,,,,,
13614,5,2|1|4,Face2-1-4,,20,1,720214,p_o_m_face_0214_lod.bif,7,,,,,,
13615,5,2|1|5,Face2-1-5,,20,1,720215,p_o_m_face_0215_lod.bif,7,,,,,,
13616,5,2|1|6,Face2-1-6,,20,1,720216,p_o_m_face_0216_lod.bif,7,,,,,,
13617,5,2|1|7,Face2-1-7,,20,1,720217,p_o_m_face_0217_lod.bif,7,,,,,,
13620,5,2|2|0,Face2-2-0,,20,1,720220,p_o_m_face_0220_lod.nif,7,,,,,,
13621,5,2|2|1,Face2-2-1,,20,1,720221,p_o_m_face_0221_lod.bif,7,,,,,,
13622,5,2|2|2,Face2-2-2,,20,1,720222,p_o_m_face_0222_lod.bif,7,,,,,,
13623,5,2|2|3,Face2-2-3,,20,1,720223,p_o_m_face_0223_lod.bif,7,,,,,,
13624,5,2|2|4,Face2-2-4,,20,1,720224,p_o_m_face_0224_lod.bif,7,,,,,,
13625,5,2|2|5,Face2-2-5,,20,1,720225,p_o_m_face_0225_lod.bif,7,,,,,,
13626,5,2|2|6,Face2-2-6,,20,1,720226,p_o_m_face_0226_lod.bif,7,,,,,,
13627,5,2|2|7,Face2-2-7,,20,1,720227,p_o_m_face_0227_lod.bif,7,,,,,,
13630,5,2|3|0,Face2-3-0,,20,1,720230,p_o_m_face_0230_lod.nif,7,,,,,,
13631,5,2|3|1,Face2-3-1,,20,1,720231,p_o_m_face_0231_lod.bif,7,,,,,,
13632,5,2|3|2,Face2-3-2,,20,1,720232,p_o_m_face_0232_lod.bif,7,,,,,,
13633,5,2|3|3,Face2-3-3,,20,1,720233,p_o_m_face_0233_lod.bif,7,,,,,,
13634,5,2|3|4,Face2-3-4,,20,1,720234,p_o_m_face_0234_lod.bif,7,,,,,,
13635,5,2|3|5,Face2-3-5,,20,1,720235,p_o_m_face_0235_lod.bif,7,,,,,,
13636,5,2|3|6,Face2-3-6,,20,1,720236,p_o_m_face_0236_lod.bif,7,,,,,,
13637,5,2|3|7,Face2-3-7,,20,1,720237,p_o_m_face_0237_lod.bif,7,,,,,,
13640,5,2|4|0,Face2-4-0,,20,1,720240,p_o_m_face_0240_lod.nif,7,,,,,,
13641,5,2|4|1,Face2-4-1,,20,1,720241,p_o_m_face_0241_lod.bif,7,,,,,,
13642,5,2|4|2,Face2-4-2,,20,1,720242,p_o_m_face_0242_lod.bif,7,,,,,,
13643,5,2|4|3,Face2-4-3,,20,1,720243,p_o_m_face_0243_lod.bif,7,,,,,,
13644,5,2|4|4,Face2-4-4,,20,1,720244,p_o_m_face_0244_lod.bif,7,,,,,,
13645,5,2|4|5,Face2-4-5,,20,1,720245,p_o_m_face_0245_lod.bif,7,,,,,,
13646,5,2|4|6,Face2-4-6,,20,1,720246,p_o_m_face_0246_lod.bif,7,,,,,,
13647,5,2|4|7,Face2-4-7,,20,1,720247,p_o_m_face_0247_lod.bif,7,,,,,,
14360,5,2|5|0,Face2-5-0,,20,1,720250,p_o_m_face_0250_lod.nif,7,,,,,,
14361,5,2|5|1,Face2-5-1,,20,1,720251,p_o_m_face_0251_lod.bif,7,,,,,,
14362,5,2|5|2,Face2-5-2,,20,1,720252,p_o_m_face_0252_lod.bif,7,,,,,,
14363,5,2|5|3,Face2-5-3,,20,1,720253,p_o_m_face_0253_lod.bif,7,,,,,,
14364,5,2|5|4,Face2-5-4,,20,1,720254,p_o_m_face_0254_lod.bif,7,,,,,,
14365,5,2|5|5,Face2-5-5,,20,1,720255,p_o_m_face_0255_lod.bif,7,,,,,,
14366,5,2|5|6,Face2-5-6,,20,1,720256,p_o_m_face_0256_lod.bif,7,,,,,,
14367,5,2|5|7,Face2-5-7,,20,1,720257,p_o_m_face_0257_lod.bif,7,,,,,,
14370,5,2|6|0,Face2-6-0,,20,1,720260,p_o_m_face_0260_lod.nif,7,,,,,,
14371,5,2|6|1,Face2-6-1,,20,1,720261,p_o_m_face_0261_lod.bif,7,,,,,,
14372,5,2|6|2,Face2-6-2,,20,1,720262,p_o_m_face_0262_lod.bif,7,,,,,,
14373,5,2|6|3,Face2-6-3,,20,1,720263,p_o_m_face_0263_lod.bif,7,,,,,,
14374,5,2|6|4,Face2-6-4,,20,1,720264,p_o_m_face_0264_lod.bif,7,,,,,,
14375,5,2|6|5,Face2-6-5,,20,1,720265,p_o_m_face_0265_lod.bif,7,,,,,,
14376,5,2|6|6,Face2-6-6,,20,1,720266,p_o_m_face_0266_lod.bif,7,,,,,,
14377,5,2|6|7,Face2-6-7,,20,1,720267,p_o_m_face_0267_lod.bif,7,,,,,,
14380,5,2|7|0,Face2-7-0,,20,1,720270,p_o_m_face_0270_lod.nif,7,,,,,,
14381,5,2|7|1,Face2-7-1,,20,1,720271,p_o_m_face_0271_lod.bif,7,,,,,,
14382,5,2|7|2,Face2-7-2,,20,1,720272,p_o_m_face_0272_lod.bif,7,,,,,,
14383,5,2|7|3,Face2-7-3,,20,1,720273,p_o_m_face_0273_lod.bif,7,,,,,,
14384,5,2|7|4,Face2-7-4,,20,1,720274,p_o_m_face_0274_lod.bif,7,,,,,,
