TID,WorldTID,PlaceType,PlaceTypeTID,Pos,Rotation,Radius,GroupNpc,State,WarView,PatrolPos
42413,2000,2,52542,5896.71|6911.80|92.38,0,0,0,0,0,
42414,4090,3,300019,410.18|284.25|1.68,3.18,0,0,0,0,
42415,4090,3,300019,410.44|356.61|2.28,0,0,0,0,0,
42422,4060,2,150605,321.34|257.50|0.00,0,0,0,0,0,
42425,4060,2,150605,391.66|292.34|2.18,0,0,0,0,0,
42426,4060,2,150605,329.14|148.30|3.36,0,0,0,0,0,
42427,4061,2,150625,321.34|257.50|0.00,0,0,0,0,0,
42430,4061,2,150625,376.40|280.28|0.43,0,0,0,0,0,
42432,4062,2,150645,321.34|257.50|0.00,0,0,0,0,0,
42433,4062,2,150645,361.10|199.21|0.04,0,0,0,0,0,
42434,4062,2,150645,343.22|225.91|-0.01,0,0,0,0,0,
42442,4061,3,328,353.48|199.35|-0.62,4.9,0,0,0,0,
42443,4061,3,328,355.84|217.99|-0.07,4.03,0,0,0,0,
42444,4061,3,328,338.36|262.27|0.10,5.78,0,0,0,0,
42445,4061,3,328,360.36|264.63|-0.49,2.16,0,0,0,0,
42446,4061,3,328,375.15|220.17|0.04,0.8,0,0,0,0,
42447,4061,3,328,331.28|220.98|-0.42,5.11,0,0,0,0,
42448,4061,3,328,374.84|246.71|0.15,3.91,0,0,0,0,
42449,4061,3,328,355.75|237.08|0.36,0.37,0,0,0,0,
42450,4061,3,328,320.99|192.23|-1.00,2.97,0,0,0,0,
42452,4072,3,329,309.46|375.71|3.40,0,0,0,0,0,
42453,4072,3,329,344.15|372.00|3.75,0,0,0,0,0,
42454,4072,3,329,318.73|392.71|3.34,0,0,0,0,0,
42455,4072,3,329,328.50|411.00|3.74,0,0,0,0,0,
42456,4072,3,329,314.06|424.46|5.34,0,0,0,0,0,
42457,4072,3,329,282.31|421.62|-0.16,0,0,0,0,0,
42458,4072,3,329,301.96|359.85|3.39,0,0,0,0,0,
42459,4072,3,329,334.16|381.51|3.55,0,0,0,0,0,
42460,4072,3,329,298.97|419.09|3.04,0,0,0,0,0,
42461,4072,3,329,335.51|384.27|3.38,0,0,0,0,0,
42462,4072,3,329,344.91|368.51|3.70,0,0,0,0,0,
42463,1010,3,300014,156.17|132.32|13.61,1.57,0,0,0,0,
42464,1010,3,300014,355.65|131.85|13.61,1.57,0,0,0,0,
42465,1010,2,200072,163.18|270.30|17.65,0,0,0,0,0,
42466,1010,2,200072,181.56|270.44|17.65,0,0,0,0,0,
42467,1010,2,200071,165.68|270.47|17.65,0,0,0,0,0,
42468,1010,2,200071,178.45|270.37|17.65,0,0,0,0,0,
42469,1010,2,200073,205.00|257.17|17.69,4.87,0,0,0,0,205.00|257.17|17.69|195.00|257.01|17.60|185.02|256.80|17.65|175.03|257.12|17.65|165.03|256.92|17.65|155.03|257.05|17.65
42470,1010,2,200073,205.36|262.85|17.70,4.78,0,0,0,0,205.36|262.85|17.70|195.36|262.78|17.65|185.39|262.89|17.65|175.40|262.47|17.65|165.41|262.90|17.65|155.42|262.49|17.65
42471,1010,2,200074,333.29|271.17|17.48,0,0,0,0,0,
42472,1010,2,200074,344.72|270.98|17.48,0,0,0,0,0,
42473,1010,2,200075,348.45|270.88|17.48,0,0,0,0,0,
42474,1010,2,200075,329.20|271.11|17.48,0,0,0,0,0,
42475,1010,2,200076,307.92|265.10|17.44,0.77,0,0,0,0,307.92|265.10|17.44|317.92|265.23|17.48|327.90|264.58|17.48|337.90|264.49|17.48|347.89|263.98|17.48|357.89|263.82|17.48
42476,1010,2,200076,308.27|258.76|17.53,1.1,0,0,0,0,308.27|258.76|17.53|318.26|258.24|17.48|328.26|258.14|17.48|338.26|258.18|17.52|348.25|257.92|17.52|358.25|257.97|17.48
42477,1010,2,200074,318.43|117.66|7.41,2.93,0,0,0,0,
42478,1010,2,200074,308.23|118.03|7.45,2.88,0,0,0,0,
42479,1010,2,200071,203.48|115.32|7.42,2.86,0,0,0,0,
42480,1010,2,200071,192.66|115.58|7.42,3.14,0,0,0,0,
42481,4070,3,300019,313.24|335.47|5.94,0.93,0,0,0,0,
42482,4070,3,300019,277.77|145.19|13.70,2.74,0,0,0,0,
42483,4071,3,300019,313.24|335.47|5.94,0.93,0,0,0,0,
42484,4071,3,300019,277.77|145.19|13.70,2.74,0,0,0,0,
42485,4072,3,300019,313.24|335.47|5.94,0.93,0,0,0,0,
42486,4072,3,300019,277.77|145.19|13.70,2.74,0,0,0,0,
42489,4460,3,300019,475.36|431.30|103.25,4.8,0,0,0,0,
42490,4460,3,300019,430.85|325.25|21.77,1.76,0,0,0,0,
42491,4461,3,300019,475.36|431.30|103.25,4.8,0,0,0,0,
42492,4461,3,300019,430.85|325.25|21.77,1.76,0,0,0,0,
42493,4462,3,300019,475.66|432.44|103.25,4.8,0,0,0,0,
42494,4462,3,300019,430.85|325.25|21.77,1.76,0,0,0,0,
42498,1010,2,200017,111.85|73.81|-20.89,0,0,0,0,0,
42499,1010,2,200018,398.66|77.57|-21.53,0,0,0,0,0,
42500,1010,2,207011,255.59|257.31|0.42,0,0,0,0,0,
42501,1010,2,207011,257.49|65.31|-11.55,0,0,0,0,0,
42502,2000,2,53512,5925.77|7916.50|119.12,0,0,0,0,0,
42504,2000,2,53513,5866.71|7932.27|111.87,0,0,0,0,0,
42505,2000,2,53511,5939.98|7906.84|119.14,0,0,0,0,0,
42506,2000,2,53511,5978.17|7848.63|111.96,0,0,0,0,0,
42507,2000,2,53512,5938.84|7790.04|107.75,0,0,0,0,0,
42509,2000,2,53542,5792.87|8041.44|127.85,0,0,0,0,0,
42510,2000,2,53542,5896.27|8042.59|129.79,0,0,0,0,0,
42511,2000,2,53542,5908.54|8058.74|130.52,0,0,0,0,0,
42512,2000,2,53541,5779.15|8079.39|133.20,0,0,0,0,0,
42513,2000,2,53541,5891.44|7989.40|117.01,0,0,0,0,0,
42514,2000,2,53541,5866.60|7982.94|115.08,0,0,0,0,0,
42515,2000,2,53542,5929.47|8104.17|130.30,0,0,0,0,0,
42516,2000,2,53501,5959.71|7986.16|122.97,0,0,0,0,0,
42519,2000,2,53611,5327.19|8000.81|130.28,0,0,0,0,0,
42520,2000,2,53611,5297.41|7964.71|131.53,0,0,0,0,0,
42522,2000,2,53611,5267.81|8001.13|131.91,0.3,0,0,0,0,
42523,2000,2,53611,5283.93|7997.11|131.06,0,0,0,0,0,
42525,2000,2,53592,5526.91|8042.18|131.54,0,0,0,0,0,
42527,2000,2,53592,5541.45|8071.28|132.35,0,0,0,0,0,
42528,2000,2,53593,5546.13|7995.85|131.39,0,0,0,0,0,
42533,2000,2,53593,5549.38|7962.31|130.45,0,0,0,0,0,
42534,2000,2,53572,5433.67|7887.04|140.95,0,0,0,0,0,
42536,2000,2,53562,5356.08|7857.45|133.37,0,0,0,0,0,
42538,2000,2,53562,5437.27|7840.61|130.61,0,0,0,0,0,
42540,2000,2,53562,5418.00|7845.22|131.14,0,0,0,0,0,
42541,2000,2,53562,5354.19|7811.94|134.08,0,0,0,0,0,
42542,2000,2,53562,5345.33|7875.14|133.88,0,0,0,0,0,
42544,2000,2,53562,5487.75|7862.43|133.36,0,0,0,0,0,
42545,2000,2,54078,5019.32|8624.25|148.97,2.93,0,0,0,0,
42546,2000,2,53682,5020.09|8556.88|151.35,0,0,0,0,0,
42547,2000,2,53682,5086.09|8576.17|149.63,0,0,0,0,0,
42548,2000,2,53682,5092.29|8547.76|150.71,0,0,0,0,0,
42550,2000,2,53682,5131.80|8477.18|154.59,0,0,0,0,0,
42551,2000,2,53671,4789.15|8496.68|106.39,0,0,0,0,0,
42552,2000,2,53672,4808.04|8543.23|105.48,0,0,0,0,0,
42553,2000,2,53672,4780.28|8592.28|105.53,0,0,0,0,0,
42554,2000,2,53633,5091.53|8311.57|128.83,0,0,0,0,0,
42556,2000,2,53633,4928.61|8342.69|132.41,0,0,0,0,0,
42557,2000,2,53633,4973.64|8347.76|133.26,0,0,0,0,0,
42558,2000,2,53711,5285.23|8458.80|178.38,0,0,0,0,0,
42559,2000,2,53713,5367.57|8477.47|195.15,0,0,0,0,0,
42560,2000,2,53713,5357.57|8512.17|200.19,1.54,0,0,0,0,
42561,2000,2,53731,5432.53|8598.73|203.57,0,0,0,0,0,
42562,2000,2,53731,5427.77|8556.46|209.47,0,0,0,0,0,
42563,2000,2,53732,5450.48|8616.97|203.97,0,0,0,0,0,
42564,2000,2,53732,5387.98|8548.51|211.05,0,0,0,0,0,
42566,2000,2,53736,5487.38|8609.19|208.34,0,0,0,0,0,
42567,2000,2,53736,5502.81|8638.03|207.09,0,0,0,0,0,
42569,2000,2,53736,5460.48|8628.67|205.67,0,0,0,0,0,
42570,2000,2,53736,5479.57|8631.48|209.31,0,0,0,0,0,
42571,2000,2,54161,5366.26|8548.58|208.16,1.41,0,0,0,0,
42572,2000,2,53721,5384.70|8615.31|192.29,4.61,0,0,0,0,
42573,2000,2,53721,5279.88|8556.95|180.96,0,0,0,0,0,
42575,2000,3,20009,2719.02|4920.18|174.76,0,0,0,0,0,
42576,2000,3,20009,2722.46|4957.77|176.06,0,0,0,0,0,
42577,2000,3,20009,2791.68|4953.26|175.63,0,0,0,0,0,
42578,2000,3,20009,2807.48|4997.59|176.69,0,0,0,0,0,
42579,2000,3,20009,2754.91|5067.82|174.97,0,0,0,0,0,
42580,2000,3,20009,2767.20|4795.13|175.34,0,0,0,0,0,
42581,2000,3,20009,2737.46|4682.40|163.34,0,0,0,0,0,
42582,2000,3,20009,2850.38|4726.20|170.40,0,0,0,0,0,
42583,2000,3,20009,2982.15|4678.65|187.36,0,0,0,0,0,
42584,2000,3,20009,3022.91|4636.39|183.95,0,0,0,0,0,
42585,2000,3,20009,3061.92|4819.59|192.12,0,0,0,0,0,
42586,2000,3,20009,3047.83|4867.67|198.68,0,0,0,0,0,
42587,2000,3,20009,3055.56|4985.27|198.95,0,0,0,0,0,
42588,2000,3,20009,3054.12|5034.01|198.53,0,0,0,0,0,
42589,2000,3,20009,3046.91|5052.70|198.67,0,0,0,0,0,
42590,2000,3,20009,2976.83|4847.68|181.77,0,0,0,0,0,
42591,2000,3,20009,2935.39|4835.32|182.13,0,0,0,0,0,
42592,2000,3,30006,2756.93|5011.07|175.33,0,0,0,0,0,
42593,2000,3,30006,2733.73|4795.40|175.10,0,0,0,0,0,
42594,2000,3,30006,2774.27|4876.91|175.26,0,0,0,0,0,
42595,2000,3,30006,2811.16|4717.89|164.75,0,0,0,0,0,
42596,2000,3,30006,2757.75|4640.23|163.51,0,0,0,0,0,
42597,2000,3,30006,3040.60|4704.89|187.57,0,0,0,0,0,
42598,2000,3,30006,2943.72|4869.08|181.69,0,0,0,0,0,
42599,2000,3,30006,2896.57|4940.78|185.51,0,0,0,0,0,
42600,2000,3,30006,2763.31|4915.38|175.82,0,0,0,0,0,
42601,2000,3,30006,2784.18|4823.15|175.97,0,0,0,0,0,
42602,2000,3,30006,2786.65|4684.90|163.89,0,0,0,0,0,
42603,2000,3,40011,2979.53|4907.25|182.18,0,0,0,0,0,
42604,2000,3,40011,2966.02|4814.10|181.92,0,0,0,0,0,
42605,2000,3,40011,2852.17|4876.92|188.86,0,0,0,0,0,
42606,2000,3,40011,3023.71|4997.61|198.74,0,0,0,0,0,
42607,2000,3,40011,2760.96|4725.81|163.43,0,0,0,0,0,
42608,2000,3,40011,2938.00|4689.02|187.60,0,0,0,0,0,
42609,2000,3,40011,3016.99|4740.27|186.83,0,0,0,0,0,
42610,2000,3,40011,3065.76|4940.12|199.45,0,0,0,0,0,
42611,2000,3,40011,3001.99|4945.73|193.71,0,0,0,0,0,
42612,2000,3,40011,2859.84|4965.07|185.83,0,0,0,0,0,
42613,2000,3,20009,2968.98|4552.65|175.68,0,0,0,0,0,
42614,2000,3,20009,2999.59|4430.42|165.01,0,0,0,0,0,
42615,2000,3,20009,2993.50|4336.49|163.82,0,0,0,0,0,
42616,2000,3,20009,2888.17|4162.70|149.98,0,0,0,0,0,
42617,2000,3,20009,2896.23|4213.02|151.42,0,0,0,0,0,
42618,2000,3,20009,2789.11|4230.17|162.38,0,0,0,0,0,
42619,2000,3,20009,2643.21|4138.82|149.45,0,0,0,0,0,
42620,2000,3,20009,2654.12|4224.15|157.51,0,0,0,0,0,
42621,2000,3,20009,2688.07|4331.80|157.95,0,0,0,0,0,
42622,2000,3,20009,2725.30|4392.29|158.54,0,0,0,0,0,
42623,2000,3,20009,2813.14|4416.05|163.27,0,0,0,0,0,
42624,2000,3,20009,2758.33|4521.51|157.95,0,0,0,0,0,
42625,2000,3,20009,2709.95|4434.03|159.85,0,0,0,0,0,
42626,2000,3,20009,2904.36|4411.57|168.13,0,0,0,0,0,
42627,2000,3,20009,2914.93|4316.50|168.46,0,0,0,0,0,
42628,2000,3,20009,2662.10|4189.68|151.26,0,0,0,0,0,
42629,2000,3,20009,3028.45|4280.50|163.05,0,0,0,0,0,
42630,2000,3,30006,2936.40|4368.26|168.08,0,0,0,0,0,
42631,2000,3,30006,2998.82|4585.62|178.41,0,0,0,0,0,
42632,2000,3,30006,3041.16|4560.57|178.38,0,0,0,0,0,
42633,2000,3,30006,2791.45|4443.16|163.39,0,0,0,0,0,
42634,2000,3,30006,2722.11|4502.67|157.99,0,0,0,0,0,
42635,2000,3,30006,2712.52|4574.16|163.28,0,0,0,0,0,
42636,2000,3,30006,2637.22|4309.85|157.91,0,0,0,0,0,
42637,2000,3,30006,2661.57|4258.23|157.56,0,0,0,0,0,
42638,2000,3,30006,2618.18|4163.59|149.39,0,0,0,0,0,
42639,2000,3,30006,2711.28|4145.86|149.60,0,0,0,0,0,
42640,2000,3,30006,2810.41|4148.28|152.23,0,0,0,0,0,
42641,2000,3,40011,2978.21|4264.77|163.12,0,0,0,0,0,
42642,2000,3,40011,3042.85|4413.02|163.20,0,0,0,0,0,
42643,2000,3,40011,3032.57|4526.18|175.99,0,0,0,0,0,
42644,2000,3,40011,2782.84|4384.70|163.52,0,0,0,0,0,
42645,2000,3,40011,2732.65|4447.49|158.70,0,0,0,0,0,
42646,2000,3,40011,2654.39|4518.15|157.99,0,0,0,0,0,
42647,2000,3,40011,2639.62|4284.14|158.21,0,0,0,0,0,
42648,2000,3,40011,2658.27|4158.72|149.31,0,0,0,0,0,
42649,2000,3,40011,2777.61|4170.15|152.42,0,0,0,0,0,
42650,2000,3,40011,2761.53|4302.25|163.83,0,0,0,0,0,
42651,2000,3,20009,3125.67|4645.75|234.07,0,0,0,0,0,
42652,2000,3,20009,3263.01|4813.60|230.76,0,0,0,0,0,
42653,2000,3,20009,3176.05|4823.78|226.67,0,0,0,0,0,
42654,2000,3,20009,3208.74|4930.70|226.02,0,0,0,0,0,
42655,2000,3,20009,3240.87|5044.64|222.63,0,0,0,0,0,
42656,2000,3,20009,3106.60|5026.37|203.30,0,0,0,0,0,
42657,2000,3,20009,3353.64|4810.24|241.79,0,0,0,0,0,
42658,2000,3,20009,3417.59|4780.95|239.82,0,0,0,0,0,
42659,2000,3,20009,3490.11|4760.14|241.95,0,0,0,0,0,
42660,2000,3,20009,3328.29|4862.86|227.85,0,0,0,0,0,
42661,2000,3,20009,3569.16|4664.36|252.06,0,0,0,0,0,
42662,2000,3,20009,3462.87|4691.40|252.87,0,0,0,0,0,
42663,2000,3,20009,3209.98|4780.62|226.53,0,0,0,0,0,
42664,2000,3,20009,3363.75|4768.57|240.04,0,0,0,0,0,
42665,2000,3,20009,3206.21|4661.34|234.01,0,0,0,0,0,
42666,2000,3,20009,3555.81|4930.47|270.00,0,0,0,0,0,
42667,2000,3,20009,3539.33|4767.55|255.78,0,0,0,0,0,
42668,2000,3,30007,3572.84|4878.09|265.58,0,0,0,0,0,
42669,2000,3,30007,3383.59|5030.42|234.80,0,0,0,0,0,
42670,2000,3,30007,3323.60|5042.69|235.13,0,0,0,0,0,
42671,2000,3,30007,3388.90|4997.32|235.43,0,0,0,0,0,
42672,2000,3,30007,3297.37|4956.75|223.90,0,0,0,0,0,
42673,2000,3,30007,3369.13|5074.19|235.84,0,0,0,0,0,
42674,2000,3,30007,3185.39|5024.86|216.98,0,0,0,0,0,
42675,2000,3,30007,3225.10|4876.83|226.53,0,0,0,0,0,
42676,2000,3,30007,3534.51|4685.67|253.42,0,0,0,0,0,
42677,2000,3,30007,3285.05|4674.61|236.77,0,0,0,0,0,
42678,2000,3,30007,3140.38|4721.02|233.40,0,0,0,0,0,
42679,2000,3,40011,3163.24|4875.97|226.26,0,0,0,0,0,
42680,2000,3,40011,3203.24|4719.65|233.70,0,0,0,0,0,
42681,2000,3,40011,3420.39|4855.00|247.29,0,0,0,0,0,
42682,2000,3,40011,3482.17|4886.09|251.93,0,0,0,0,0,
42683,2000,3,40011,3502.27|4977.85|252.58,0,0,0,0,0,
42684,2000,3,40011,3569.30|4994.89|270.10,0,0,0,0,0,
42685,2000,3,40011,3559.47|4899.92|269.86,0,0,0,0,0,
42686,2000,3,40011,3562.79|4734.05|253.58,0,0,0,0,0,
42687,2000,3,40011,3502.96|4700.78|252.81,0,0,0,0,0,
42688,2000,3,40011,3472.09|4640.15|252.87,0,0,0,0,0,
42689,2000,3,20010,3643.38|4754.63|279.85,0,0,0,0,0,
42690,2000,3,20010,3697.85|4796.25|280.23,0,0,0,0,0,
42691,2000,3,20010,3725.66|4661.20|269.45,0,0,0,0,0,
42692,2000,3,20010,3896.35|4713.10|288.87,0,0,0,0,0,
42693,2000,3,20010,4048.67|4692.86|290.54,0,0,0,0,0,
42694,2000,3,20010,4005.49|4884.16|323.28,0,0,0,0,0,
42695,2000,3,20010,3909.10|5015.09|319.28,0,0,0,0,0,
42696,2000,3,20010,4015.04|5069.91|315.80,0,0,0,0,0,
42697,2000,3,20010,3948.24|4991.35|315.18,0,0,0,0,0,
42698,2000,3,20010,3847.62|5014.34|291.71,0,0,0,0,0,
42699,2000,3,20010,3783.31|5093.85|291.20,0,0,0,0,0,
42700,2000,3,20010,3808.35|4967.04|274.22,0,0,0,0,0,
42701,2000,3,20010,3710.21|4970.84|269.45,0,0,0,0,0,
42702,2000,3,20010,3615.41|4895.15|269.49,0,0,0,0,0,
42703,2000,3,20010,3656.23|4664.40|264.35,0,0,0,0,0,
42704,2000,3,20010,3785.36|4726.33|293.00,0,0,0,0,0,
42705,2000,3,20010,3856.63|4655.64|290.45,0,0,0,0,0,
42706,2000,3,30007,3904.16|4677.96|288.98,0,0,0,0,0,
42707,2000,3,30007,3985.75|4677.38|290.20,0,0,0,0,0,
42708,2000,3,30007,4045.76|4773.02|318.07,0,0,0,0,0,
42709,2000,3,30007,3951.49|4810.87|365.85,0,0,0,0,0,
42710,2000,3,30007,3730.56|5048.43|291.20,0,0,0,0,0,
42711,2000,3,30007,3825.71|5077.94|291.50,0,0,0,0,0,
42712,2000,3,30007,3942.62|5081.26|315.33,0,0,0,0,0,
42713,2000,3,30007,4022.17|4957.84|323.19,0,0,0,0,0,
42714,2000,3,30007,3822.51|4673.76|287.89,0,0,0,0,0,
42715,2000,3,30007,3646.34|4812.04|279.39,0,0,0,0,0,
42716,2000,3,30007,3633.11|4942.43|269.51,0,0,0,0,0,
42717,2000,3,40012,3666.85|5012.05|269.83,0,0,0,0,0,
42718,2000,3,40012,3947.95|4917.49|316.48,0,0,0,0,0,
42719,2000,3,40012,3740.92|5035.48|291.22,0,0,0,0,0,
42720,2000,3,40012,3795.24|4998.47|276.32,0,0,0,0,0,
42721,2000,3,40012,3677.17|4763.35|279.00,0,0,0,0,0,
42722,2000,3,40012,3693.92|4703.24|274.34,0,0,0,0,0,
42723,2000,3,40012,3994.71|4828.80|345.65,0,0,0,0,0,
42724,2000,3,40012,3937.03|4649.48|289.46,0,0,0,0,0,
42725,2000,3,40012,4021.03|4690.35|290.18,0,0,0,0,0,
42726,2000,3,40012,4043.12|4641.28|291.25,0,0,0,0,0,
42727,2000,3,20009,5707.05|7989.20|130.93,0,0,0,0,0,
42728,2000,3,20009,5752.25|8031.38|129.68,0,0,0,0,0,
42729,2000,3,20009,5857.68|8022.49|120.92,0,0,0,0,0,
42730,2000,3,20009,5921.24|7991.92|122.92,0,0,0,0,0,
42731,2000,3,20009,5968.57|8047.06|119.23,0,0,0,0,0,
42732,2000,3,20009,5977.45|7838.27|112.14,0,0,0,0,0,
42733,2000,3,20009,5873.88|7879.71|110.57,0,0,0,0,0,
42734,2000,3,20009,5820.57|7781.87|136.79,0,0,0,0,0,
42735,2000,3,20009,5692.19|7929.78|129.84,0,0,0,0,0,
42736,2000,3,20009,5954.11|7941.10|120.27,0,0,0,0,0,
42737,2000,3,20009,5943.38|7905.30|119.41,0,0,0,0,0,
42738,2000,3,20009,5907.43|7899.24|109.22,0,0,0,0,0,
42739,2000,3,20009,5893.34|7994.14|117.85,0,0,0,0,0,
42740,2000,3,20009,5850.98|8055.91|129.20,0,0,0,0,0,
42741,2000,3,20009,5806.87|7898.25|125.77,0,0,0,0,0,
42742,2000,3,20009,5740.55|7900.71|128.75,0,0,0,0,0,
42743,2000,3,20009,5869.46|7781.97|116.35,0,0,0,0,0,
42744,2000,3,30006,5863.15|7936.66|112.14,0,0,0,0,0,
42745,2000,3,30006,5804.40|7992.39|126.33,0,0,0,0,0,
42746,2000,3,30006,5669.05|8064.07|133.26,0,0,0,0,0,
42747,2000,3,30006,5691.18|7968.16|130.86,0,0,0,0,0,
42748,2000,3,30006,5798.44|7826.35|130.73,0,0,0,0,0,
42749,2000,3,30006,6024.30|7832.94|119.33,0,0,0,0,0,
42750,2000,3,30006,5941.73|7935.28|120.32,0,0,0,0,0,
42751,2000,3,30006,5973.17|7992.17|121.63,0,0,0,0,0,
42752,2000,3,30006,5913.04|8071.29|129.70,0,0,0,0,0,
42753,2000,3,30006,5794.66|8045.43|128.13,0,0,0,0,0,
42754,2000,3,30006,5932.16|7795.87|107.75,0,0,0,0,0,
42755,2000,3,40011,5763.38|8049.32|130.74,0,0,0,0,0,
42756,2000,3,40011,5763.61|7871.42|126.97,0,0,0,0,0,
42757,2000,3,40011,5926.72|7850.04|107.45,0,0,0,0,0,
42758,2000,3,40011,5946.42|7872.98|108.63,0,0,0,0,0,
42760,2000,3,40011,5884.42|8098.44|129.73,0,0,0,0,0,
42761,2000,3,40011,5722.56|7942.91|131.48,0,0,0,0,0,
42762,2000,3,40011,5777.91|7771.84|137.12,0,0,0,0,0,
42763,2000,3,40011,5957.03|7811.19|108.49,0,0,0,0,0,
42764,2000,3,40011,5765.08|8007.99|128.63,0,0,0,0,0,
42765,2000,3,20009,5240.60|7846.69|131.92,0,0,0,0,0,
42766,2000,3,20009,5280.76|7995.43|131.02,0,0,0,0,0,
42767,2000,3,20009,5220.34|7842.90|139.75,0,0,0,0,0,
42768,2000,3,20009,5358.70|7845.01|132.51,0,0,0,0,0,
42769,2000,3,20009,5453.70|7820.95|130.46,0,0,0,0,0,
42770,2000,3,20009,5417.95|7849.26|131.66,0,0,0,0,0,
42771,2000,3,20009,5549.60|7820.71|131.62,0,0,0,0,0,
42772,2000,3,20009,5551.42|7788.77|132.62,0,0,0,0,0,
42773,2000,3,20009,5548.95|7918.88|131.55,0,0,0,0,0,
42774,2000,3,20009,5545.44|8032.45|130.40,0,0,0,0,0,
42775,2000,3,20009,5500.20|7969.35|136.14,0,0,0,0,0,
42776,2000,3,20009,5337.17|8025.20|131.74,0,0,0,0,0,
42777,2000,3,20009,5326.25|7977.17|131.05,0,0,0,0,0,
42778,2000,3,20009,5591.92|7782.56|131.74,0,0,0,0,0,
42779,2000,3,20009,5603.85|8026.27|128.35,0,0,0,0,0,
42780,2000,3,20009,5376.97|8091.82|132.08,0,0,0,0,0,
42781,2000,3,20009,5407.35|8123.82|131.88,0,0,0,0,0,
42782,2000,3,30006,5369.00|8128.26|132.34,0,0,0,0,0,
42783,2000,3,30006,5215.43|8140.09|131.32,0,0,0,0,0,
42784,2000,3,30006,5202.37|8179.56|129.59,0,0,0,0,0,
42785,2000,3,30006,5272.66|7959.29|132.05,0,0,0,0,0,
42786,2000,3,30006,5271.89|7861.94|132.92,0,0,0,0,0,
42787,2000,3,30006,5204.66|7882.29|141.32,0,0,0,0,0,
42788,2000,3,30006,5480.95|7907.77|140.88,0,0,0,0,0,
42789,2000,3,30006,5498.69|8015.73|133.25,0,0,0,0,0,
42790,2000,3,30006,5507.85|8086.59|134.50,0,0,0,0,0,
42791,2000,3,30006,5385.01|7848.51|133.42,0,0,0,0,0,
42792,2000,3,30006,5321.07|7945.27|133.13,0,0,0,0,0,
42793,2000,3,40011,5339.38|7880.01|134.15,0,0,0,0,0,
42794,2000,3,40011,5505.92|7884.74|132.96,0,0,0,0,0,
42795,2000,3,40011,5550.54|7985.72|131.13,0,0,0,0,0,
42796,2000,3,40011,5237.00|8100.37|132.55,0,0,0,0,0,
42797,2000,3,40011,5388.56|8123.70|131.88,0,0,0,0,0,
42798,2000,3,40011,5595.33|7985.54|129.13,0,0,0,0,0,
42799,2000,3,40011,5401.04|7886.82|132.13,0,0,0,0,0,
42800,2000,3,40011,5265.66|7798.52|132.39,0,0,0,0,0,
42801,2000,3,40011,5483.64|7949.95|137.88,0,0,0,0,0,
42802,2000,3,40011,5307.25|8039.31|131.80,0,0,0,0,0,
42803,2000,3,20009,4782.03|8545.07|105.13,0,0,0,0,0,
42804,2000,3,20009,4767.05|8605.53|105.53,0,0,0,0,0,
42805,2000,3,20009,4835.13|8503.35|124.07,0,0,0,0,0,
42806,2000,3,20009,4878.36|8500.20|124.00,0,0,0,0,0,
42807,2000,3,20009,4941.90|8597.10|140.10,0,0,0,0,0,
42808,2000,3,20009,5099.69|8552.81|151.78,0,0,0,0,0,
42809,2000,3,20009,5065.18|8482.53|148.60,0,0,0,0,0,
42810,2000,3,20009,5042.31|8581.84|146.85,0,0,0,0,0,
42811,2000,3,20009,4878.16|8469.35|126.41,0,0,0,0,0,
42812,2000,3,20009,4787.53|8490.78|108.10,0,0,0,0,0,
42813,2000,3,20009,4812.99|8413.21|137.55,0,0,0,0,0,
42814,2000,3,20009,4739.85|8297.66|136.08,0,0,0,0,0,
42815,2000,3,20009,4775.99|8278.80|140.59,0,0,0,0,0,
42816,2000,3,20009,4798.76|8324.00|145.08,0,0,0,0,0,
42817,2000,3,20009,4764.51|8213.55|155.21,0,0,0,0,0,
42818,2000,3,20009,4913.70|8271.10|147.22,0,0,0,0,0,
42819,2000,3,20009,4968.10|8309.42|129.37,0,0,0,0,0,
42820,2000,3,30007,5104.32|8302.72|129.20,0,0,0,0,0,
42821,2000,3,30007,5049.86|8278.34|128.82,0,0,0,0,0,
42822,2000,3,30007,4945.32|8348.75|136.07,0,0,0,0,0,
42823,2000,3,30007,4800.22|8267.10|148.53,0,0,0,0,0,
42824,2000,3,30007,4905.90|8612.49|135.58,0,0,0,0,0,
42825,2000,3,30007,4999.03|8602.15|148.27,0,0,0,0,0,
42826,2000,3,30007,5111.55|8572.11|153.54,0,0,0,0,0,
42827,2000,3,30007,5102.64|8469.34|150.76,0,0,0,0,0,
42828,2000,3,30007,4836.68|8553.79|116.95,0,0,0,0,0,
42829,2000,3,30007,4769.94|8354.67|145.08,0,0,0,0,0,
42830,2000,3,30007,4773.01|8234.80|152.54,0,0,0,0,0,
42831,2000,3,40011,4758.57|8310.78|135.69,0,0,0,0,0,
42832,2000,3,40011,4713.26|8291.01|145.86,0,0,0,0,0,
42833,2000,3,40011,4800.98|8473.37|127.03,0,0,0,0,0,
42834,2000,3,40011,4871.78|8532.56|124.14,0,0,0,0,0,
42835,2000,3,40011,4867.67|8570.04|127.46,0,0,0,0,0,
42836,2000,3,40011,5051.49|8600.36|148.72,0,0,0,0,0,
42837,2000,3,40011,5071.18|8507.46|145.59,0,0,0,0,0,
42838,2000,3,40011,5012.41|8570.55|150.27,0,0,0,0,0,
